HR	lower_CI	upper_CI	z_scores	p_values	FDR
amp22_10q25.1 	-1.22122454113599	0.294868866698672	0.472778249975872	-2.58308105586142	0.00979223140422197	0.590003792983799
amp11_5q22.3  	1.12909419481872	3.09285370801088	0.438844003004133	2.57288281733244	0.0100855349228	0.590003792983799
amp32_15q26.3 	0.863958440289056	2.37253366313624	0.363773924839283	2.37498726900439	0.0175495554805578	0.684432663741754
del71_xp11.23 	-0.9598537030039	0.38294890615185	0.503069184862223	-1.90799542465869	0.0563918076325722	0.959700103182393
del42_15q11.2 	1.01203792324391	2.75120204443947	0.532216874505272	1.90155173900614	0.0572297823725867	0.959700103182393
amp31_15q25.3 	0.539867389301774	1.71577931640454	0.293102513735416	1.84190637747008	0.0654888456028556	0.959700103182393
del48_16q24.3 	1.117094286704	3.05596154170355	0.64999474642106	1.71862048555752	0.0856834990358085	0.959700103182393
del5_2p23.3  	-0.734243362782455	0.479868407944204	0.432758548242427	-1.69665825381025	0.0897612894810473	0.959700103182393
del73_xq28    	-0.742250005457528	0.476041613402439	0.440814922220835	-1.68381324687934	0.092217766302974	0.959700103182393
amp1_1q21.1  	0.537465325106729	1.71166285032919	0.33202582995733	1.61874552102106	0.105502028173633	0.959700103182393
amp27_12q14.3 	-0.732734591883843	0.480592965891798	0.469101253051604	-1.56199666301731	0.118288774980668	0.959700103182393
amp42_21q11.2 	-0.599370795305359	0.549157059611584	0.38790474200933	-1.5451494410732	0.122310120382741	0.959700103182393
del17_5q13.2  	0.505747703832526	1.65822491817841	0.327667435393942	1.54347868967963	0.122714674122583	0.959700103182393
amp4_3q21.3  	-0.564267136382416	0.568776829898091	0.382969524858	-1.4733995781822	0.140643323962709	0.959700103182393
del22_7p22.1  	-0.456969363115681	0.633199739032752	0.311003351246383	-1.46933903214972	0.141740854935617	0.959700103182393
amp39_19q13.12	0.383713656630401	1.46772510815189	0.267370239579268	1.43513974193317	0.151247280625184	0.959700103182393
amp17_8p23.1  	0.321541840389086	1.37925271328904	0.233178759030192	1.37894995979223	0.167910182908332	0.959700103182393
amp10_5p13.2  	-0.434171562325841	0.647801107686519	0.315588856359173	-1.37575061215631	0.168898856589637	0.959700103182393
del33_10q26.3 	-0.883009956082112	0.413536310382557	0.644265710529167	-1.37056798406492	0.170509669058257	0.959700103182393
amp3_2q31.2  	0.380281258597882	1.46269592739101	0.289022900823751	1.31574784390453	0.188258690110584	0.959700103182393
amp5_3q25.1  	-0.522037720773258	0.593310314577101	0.420306263919698	-1.2420412579742	0.214221339992581	0.959700103182393
del34_11p15.5 	0.77384991123721	2.16809718854482	0.646036318600403	1.19784273570518	0.230978246455791	0.959700103182393
del72_xp11.22 	-0.552349933910172	0.575595608222572	0.465651172604637	-1.18618821642944	0.235547978672424	0.959700103182393
amp19_9p22.3  	0.459124089816346	1.58268708594753	0.390083279266573	1.17698992553483	0.239199527347182	0.959700103182393
del2_1p36.21 	-0.495963179166309	0.608984063961019	0.422615549415164	-1.17355639150677	0.240572757026616	0.959700103182393
amp12_5q31.3  	0.218505406004188	1.2442157428445	0.187435792883019	1.16576136629656	0.243710941280147	0.959700103182393
amp36_17q21.2 	-0.430827596663047	0.64997095827792	0.371351221164017	-1.16016205712909	0.245982831914787	0.959700103182393
amp40_19q13.33	-0.518864874585368	0.595195786521432	0.452822057564705	-1.14584717311662	0.251858392502556	0.959700103182393
amp30_14q13.3 	-0.278762582769556	0.756719540147197	0.244344495712212	-1.140858859771	0.253928661918728	0.959700103182393
del67_22q11.21	-0.869477820647722	0.419170374224231	0.776047662880625	-1.12039229320051	0.262546627654191	0.959700103182393
del39_13q11   	0.592080257356618	1.80774508163179	0.545113452853722	1.08615968704683	0.277408349185208	0.959700103182393
