estimate	p_values	FDR
amp9_5p15.33 	301	0.481028962659214	0.898617889670937
del14_4q35.2  	231	0.481028962659214	0.898617889670937
amp29_14q11.2 	300	0.493882229271893	0.898617889670937
del65_21q22.3 	232	0.493882229271893	0.898617889670937
del16_5p14.3  	299.5	0.495914734422398	0.898617889670937
amp10_5p13.2  	299	0.506912655711811	0.898617889670937
amp40_19q13.33	233	0.506912655711811	0.898617889670937
del7_2q14.3  	299	0.506912655711811	0.898617889670937
amp33_16p13.13	234	0.520117228050513	0.908264413162835
amp31_15q25.3 	235	0.533492722952509	0.91792130272711
del5_2p23.3  	295	0.560742795999489	0.950824741042612
del57_19p13.12	238	0.574610081141958	0.956529774473811
amp24_11q14.2 	293	0.588633707368499	0.956529774473811
del15_5p15.33 	293	0.588633707368499	0.956529774473811
del20_6q25.1  	292	0.602809619974496	0.95744402768204
del50_17p11.2 	241.5	0.620442699427558	0.95744402768204
amp44_21q22.3 	289	0.646207865575014	0.95744402768204
del34_11p15.5 	243	0.646207865575014	0.95744402768204
del41_15q11.1 	244	0.657236318544333	0.95744402768204
amp20_9q33.2  	288	0.660948956603456	0.95744402768204
del28_8q24.3  	288	0.660948956603456	0.95744402768204
amp7_4q28.1  	245	0.675819575803364	0.95744402768204
del63_20q13.33	287	0.675819575803364	0.95744402768204
amp1_1q21.1  	286	0.690814741133091	0.95744402768204
del61_20p11.21	286	0.690814741133091	0.95744402768204
del19_6p21.33 	246.5	0.695075769566491	0.95744402768204
del9_2q37.3  	247	0.705929298599726	0.95744402768204
del46_16q22.1 	248	0.721157992656137	0.95744402768204
del31_9q34.13 	249	0.732348737594393	0.95744402768204
amp27_12q14.3 	283	0.733555003195529	0.95744402768204
amp14_6q21    	249	0.736495405909262	0.95744402768204
del1_1p36.33 	283	0.736495405909262	0.95744402768204
amp41_20q13.2 	281	0.767474207790533	0.976026981646656
del23_7p11.2  	281	0.767474207790533	0.976026981646656
del11_3q21.3  	279	0.798820133242008	0.985894175189458
del66_21q22.3 	279	0.798820133242008	0.985894175189458
amp13_6p22.2  	254	0.814616063850466	0.985894175189458
amp36_17q21.2 	256	0.846423596382536	0.985894175189458
del40_14q11.2 	257	0.860742593555729	0.985894175189458
del8_2q37.3  	275	0.862422846036095	0.985894175189458
del35_11q14.3 	275	0.862422846036095	0.985894175189458
del62_20q13.33	257	0.862422846036095	0.985894175189458
del49_17p11.2 	274	0.874435511649463	0.985894175189458
del18_6p22.1  	273.5	0.885172471441984	0.985894175189458
amp39_19q13.12	259	0.89458089920859	0.985894175189458
del10_3p21.1  	259	0.89458089920859	0.985894175189458
del73_xq28    	259	0.89458089920859	0.985894175189458
del42_15q11.2 	272	0.909660477803321	0.985894175189458
amp43_21q22.11	260	0.910726941375637	0.985894175189458
del53_18p11.21	271.5	0.917842619095624	0.985894175189458
amp8_4q31.21 	271	0.926909053596926	0.985894175189458
del69_22q13.33	271	0.926909053596926	0.985894175189458
del58_19p12   	263	0.95935548071591	0.99186779595558
del59_19q13.2 	268	0.975313009402472	0.99186779595558
del21_6q27    	268	0.975606695627803	0.99186779595558
del39_13q11   	267.5	0.983511313709906	0.99186779595558
del32_10q11.22	265	0.991766496031799	0.99186779595558
del47_16q23.1 	265	0.991867795955579	0.99186779595558
del68_22q13.2 	267	0.99186779595558	0.99186779595558
