estimate	p_values	FDR
amp30_14q13.3 	42	0.286348791601109	0.734322899277818
del18_6p22.1  	9	0.286369364250969	0.734322899277818
amp43_21q22.11	42	0.286389935264332	0.734322899277818
del29_9p21.3  	42	0.286389935264332	0.734322899277818
del62_20q13.33	42	0.286389935264332	0.734322899277818
del66_21q22.3 	9	0.286389935264332	0.734322899277818
del50_17p11.2 	10	0.317475901386168	0.734322899277818
amp15_7q31.2  	10	0.317568885571964	0.734322899277818
amp14_6q21    	10	0.317579214941788	0.734322899277818
del9_2q37.3  	10	0.317579214941788	0.734322899277818
del70_22q13.33	10	0.317579214941788	0.734322899277818
del60_19q13.42	40	0.350050066285181	0.734322899277818
amp1_1q21.1  	11	0.350915367796479	0.734322899277818
amp12_5q31.3  	40	0.350915367796479	0.734322899277818
amp31_15q25.3 	40	0.350915367796479	0.734322899277818
amp39_19q13.12	11	0.350915367796479	0.734322899277818
del38_12q24.33	11	0.350915367796479	0.734322899277818
amp44_21q22.3 	39	0.386388396513755	0.765998049229022
del20_6q25.1  	39	0.386388396513755	0.765998049229022
del65_21q22.3 	12	0.386388396513755	0.765998049229022
del31_9q34.13 	13	0.421779975986048	0.79847331541844
del2_1p36.21 	13	0.423928564040193	0.79847331541844
del1_1p36.33 	13	0.423968132080588	0.79847331541844
del17_5q13.2  	14	0.462800127671973	0.805956684542042
amp16_7q36.1  	14	0.463593860681621	0.805956684542042
amp35_16q24.1 	37	0.463603402612679	0.805956684542042
del23_7p11.2  	37	0.463603402612679	0.805956684542042
del51_17q11.2 	37	0.463603402612679	0.805956684542042
amp17_8p23.1  	36	0.505212446975605	0.827391789858124
del7_2q14.3  	15	0.505221535400094	0.827391789858124
del47_16q23.1 	36	0.505221535400094	0.827391789858124
del73_xq28    	36	0.505221535400094	0.827391789858124
del35_11q14.3 	35	0.548728222457246	0.862195052557922
del13_4p16.1  	33	0.559852326987218	0.862195052557922
del40_14q11.2 	34	0.593850172580798	0.862195052557922
del27_8q21.2  	17	0.593976266433872	0.862195052557922
del4_1q42.13 	17	0.594007771622574	0.862195052557922
del5_2p23.3  	17	0.594007771622574	0.862195052557922
del8_2q37.3  	17	0.594007771622574	0.862195052557922
del43_16p13.11	34	0.594007771622574	0.862195052557922
del24_7q22.1  	33	0.640916631404847	0.862195052557922
amp2_2q24.2  	33	0.640923755883765	0.862195052557922
amp7_4q28.1  	33	0.640923755883765	0.862195052557922
amp10_5p13.2  	33	0.640923755883765	0.862195052557922
amp38_19q12   	33	0.640923755883765	0.862195052557922
del69_22q13.33	18	0.640923755883765	0.862195052557922
del72_xp11.22 	33	0.640923755883765	0.862195052557922
del53_18p11.21	32	0.689313777901159	0.895323760492877
del14_4q35.2  	19	0.689320063388321	0.895323760492877
del46_16q22.1 	32	0.689320063388321	0.895323760492877
del12_3q29    	20	0.738968651182386	0.901534322094374
del37_12p13.31	31	0.739000868366425	0.901534322094374
amp8_4q31.21 	20	0.739022339866827	0.901534322094374
del6_2p11.2  	31	0.739022339866827	0.901534322094374
del28_8q24.3  	20	0.739022339866827	0.901534322094374
del71_xp11.23 	30	0.789752141242915	0.901534322094374
amp6_3q29    	30	0.789795986484264	0.901534322094374
del3_1p11.2  	21	0.789795986484264	0.901534322094374
del44_16p11.2 	21	0.789835423762684	0.901534322094374
amp9_5p15.33 	21	0.78983980431277	0.901534322094374
amp13_6p22.2  	21	0.78983980431277	0.901534322094374
del55_18q23   	30	0.78983980431277	0.901534322094374
del39_13q11   	29	0.841286374613545	0.905686829684229
del30_9q34.13 	22	0.841534030003055	0.905686829684229
amp5_3q25.1  	29	0.841567408113665	0.905686829684229
amp36_17q21.2 	22	0.841567408113665	0.905686829684229
del21_6q27    	29	0.841567408113665	0.905686829684229
del58_19p12   	29	0.841567408113665	0.905686829684229
del41_15q11.1 	28	0.893943282522577	0.935376644922863
amp20_9q33.2  	23	0.893988297802382	0.935376644922863
del15_5p15.33 	28	0.893988297802382	0.935376644922863
del26_8p23.1  	24	0.946853874481435	0.946876532570362
amp26_12q13.11	27	0.946875400354113	0.946876532570362
amp27_12q14.3 	27	0.946875400354113	0.946876532570362
amp4_3q21.3  	27	0.946876532570362	0.946876532570362
del61_20p11.21	24	0.946876532570362	0.946876532570362
