estimate	p_values	FDR
del11_3q21.3  	249	0.449261338387291	0.796417827141107
del45_16q11.2 	323	0.497923562916328	0.845251582525436
del57_19p13.12	253	0.497923562916328	0.845251582525436
del17_5q13.2  	322.5	0.499481577869215	0.845251582525436
del69_22q13.33	254	0.510503790432601	0.845251582525436
del53_18p11.21	254.5	0.512930447515435	0.845251582525436
amp41_20q13.2 	321	0.523244640036558	0.850272540059407
del22_7p22.1  	257	0.545342816237616	0.857556491507032
amp4_3q21.3  	257	0.549196499760035	0.857556491507032
amp17_8p23.1  	318.5	0.551976241842383	0.857556491507032
del49_17p11.2 	258.5	0.557045242346448	0.857556491507032
del62_20q13.33	260	0.58925178702549	0.860221678390596
del32_10q11.22	315	0.599151494433093	0.860221678390596
del37_12p13.31	315	0.599276284677741	0.860221678390596
del18_6p22.1  	261	0.599291875295023	0.860221678390596
amp37_17q23.3 	315	0.60289040707717	0.860221678390596
del7_2q14.3  	261	0.60289040707717	0.860221678390596
amp22_10q25.1 	313	0.630575510279415	0.867968643561078
amp29_14q11.2 	263	0.630575510279415	0.867968643561078
del38_12q24.33	313	0.630575510279415	0.867968643561078
del25_7q35    	311	0.65550362737166	0.884811990473955
del30_9q34.13 	266	0.669848284705891	0.884811990473955
del4_1q42.13 	266	0.673062112411812	0.884811990473955
del68_22q13.2 	266	0.673062112411812	0.884811990473955
amp12_5q31.3  	267	0.687462927228087	0.893701805396514
del41_15q11.1 	308	0.698920721396295	0.898612356080951
del24_7q22.1  	307	0.713772543803054	0.907732474184319
del16_5p14.3  	271	0.743513879865236	0.935388429507877
amp19_9p22.3  	272	0.761049182868311	0.937292151532552
del5_2p23.3  	304	0.761049182868311	0.937292151532552
del31_9q34.13 	274	0.787990751348206	0.954249958388866
del8_2q37.3  	274	0.791130307382222	0.954249958388866
del58_19p12   	275	0.806288882399987	0.962610196334679
del40_14q11.2 	300	0.819568716202182	0.965573043084104
amp6_3q29    	299	0.835056811918583	0.965573043084104
del43_16p13.11	299	0.836815281025183	0.965573043084104
del66_21q22.3 	298	0.852172163281665	0.965573043084104
amp20_9q33.2  	297	0.867584088904735	0.965573043084104
del65_21q22.3 	297	0.867584088904735	0.965573043084104
del59_19q13.2 	279.5	0.873973232358613	0.965573043084104
amp9_5p15.33 	296	0.883045432564096	0.965573043084104
amp31_15q25.3 	296	0.883045432564096	0.965573043084104
amp38_19q12   	295	0.898550502014177	0.973429710515359
amp28_13q33.1 	283	0.929668856633324	0.978731461550516
del73_xq28    	293	0.929668856633324	0.978731461550516
amp30_14q13.3 	292	0.944672869511016	0.978731461550516
del42_15q11.2 	284	0.944676406766824	0.978731461550516
