HR	lower_CI	upper_CI	z_scores	p_values	FDR
del73_xq28    	-1.01068452955714	0.363969746228261	0.420127853166042	-2.40565942472208	0.0161433065675459	0.955990510614085
amp32_15q26.3 	0.781744909907404	2.18528206097529	0.349843071716183	2.2345587868083	0.0254463290768276	0.955990510614085
amp1_1q21.1  	0.692942059397279	1.99958979974648	0.313658126402466	2.20922718421183	0.0271588429826652	0.955990510614085
del71_xp11.23 	-0.888819868572073	0.411140666586977	0.452536094132279	-1.96408613610446	0.0495201037059096	0.955990510614085
del5_2p23.3  	-0.788391384581525	0.454575444526907	0.411327225094311	-1.91670119671937	0.055275903153123	0.955990510614085
del27_8q21.2  	-0.494567935227236	0.609834338317388	0.268824190646186	-1.83974490554001	0.0658056974510668	0.955990510614085
amp9_5p15.33 	-0.417688335095053	0.658567448804504	0.253955622860399	-1.64472962004334	0.100025581672597	0.955990510614085
del59_19q13.2 	-0.583723273167062	0.557817588058057	0.359770950137754	-1.62248584257167	0.104699362031577	0.955990510614085
del2_1p36.21 	-0.629256161709414	0.532988110558575	0.410942601593339	-1.53125073737698	0.125707435545821	0.955990510614085
amp15_7q31.2  	0.414469679676924	1.51356785202449	0.270690559843751	1.53115675668987	0.125730655348891	0.955990510614085
amp23_11q13.1 	0.271290599541451	1.31165618169146	0.183383646658994	1.47936091622129	0.139043880015118	0.955990510614085
del60_19q13.42	-0.73159078728639	0.48114298483282	0.511616083713582	-1.42996049298551	0.152728358266491	0.955990510614085
amp42_21q11.2 	-0.579803556770564	0.560008365612616	0.434949860591814	-1.33303538937029	0.18252019048848	0.955990510614085
del23_7p11.2  	-0.733537009024561	0.480207484537365	0.550527270761778	-1.33242629018095	0.182720147827848	0.955990510614085
del48_16q24.3 	0.748656771550909	2.11415831092086	0.567376845411962	1.31950532984356	0.187000229458066	0.955990510614085
amp27_12q14.3 	-0.402699444841823	0.668512994160762	0.305993303793843	-1.31604005659265	0.188160598472236	0.955990510614085
del24_7q22.1  	0.397352915446642	1.48788093356915	0.322170403579502	1.23336256537478	0.21744052492422	0.955990510614085
amp5_3q25.1  	-0.516001756140129	0.596902344429277	0.425282647343446	-1.21331486098331	0.225009463264303	0.955990510614085
del64_21p11.2 	0.513421039114441	1.6709979772577	0.435837590997559	1.17800999665794	0.238792620933451	0.955990510614085
amp3_2q31.2  	0.347450693159092	1.41545451730336	0.301939463213569	1.15072965110669	0.249843474097278	0.955990510614085
amp22_10q25.1 	-0.498403557104799	0.607499724597613	0.437320571628469	-1.13967553652661	0.254421502664607	0.955990510614085
del9_2q37.3  	0.570883055918487	1.76982921975845	0.50529508605941	1.12980132138345	0.258559951305647	0.955990510614085
del66_21q22.3 	-0.893011504148601	0.409420921532196	0.797871579945162	-1.11924215198889	0.263036847209043	0.955990510614085
del37_12p13.31	0.314276541557854	1.36926834379556	0.290354172206612	1.08239030687742	0.279079133546309	0.955990510614085
del15_5p15.33 	-0.248774081950613	0.779756114467604	0.231469620346855	-1.07475910479236	0.282482594106058	0.955990510614085
del34_11p15.5 	0.583252505966795	1.79185698872083	0.559786637846161	1.04191930734703	0.297449091871778	0.955990510614085
del72_xp11.22 	-0.441563114219554	0.643030504981132	0.435552153990244	-1.01380078177605	0.310677822199408	0.955990510614085
amp31_15q25.3 	0.288197711153915	1.33402102888883	0.285581642904306	1.00916049163036	0.312897670864192	0.955990510614085
del62_20q13.33	0.375495740819818	1.45571289207305	0.38542168924182	0.97424652348567	0.329934149813797	0.955990510614085
del61_20p11.21	0.560392459871361	1.75135970384145	0.587270720196917	0.954231908043118	0.339966266557718	0.955990510614085
del3_1p11.2  	0.499321509896163	1.64760300904161	0.537449330139391	0.929057832794509	0.352859115719909	0.955990510614085
del69_22q13.33	0.484922379646411	1.62404894469839	0.536209278612663	0.904352831978317	0.365808340698781	0.955990510614085
del4_1q42.13 	0.328496198074829	1.38887795990799	0.36823728535391	0.8920775031217	0.372351392250403	0.955990510614085
amp18_8q24.13 	0.177156219303562	1.19381757591094	0.199113272915378	0.889725816414322	0.373613128230432	0.955990510614085
del10_3p21.1  	-0.425265216783439	0.653596417401358	0.478564378278915	-0.888626977028339	0.374203587763118	0.955990510614085
amp13_6p22.2  	0.220576221301914	1.24679495345115	0.251115819723104	0.87838441060836	0.379735141537198	0.955990510614085
del36_11q25   	0.288312177132053	1.33417373765057	0.337571509017744	0.85407734192668	0.393062137320669	0.955990510614085
amp39_19q13.12	0.276916472702881	1.31905618923519	0.324769223200604	0.852656141409787	0.393850019416781	0.955990510614085
amp30_14q13.3 	0.167050285965514	1.18181369245676	0.197867153590406	0.844254758479602	0.398527061259043	0.955990510614085
amp36_17q21.2 	-0.328244474731063	0.720186930675327	0.394259673656221	-0.832559089006093	0.405093440082313	0.955990510614085
del58_19p12   	0.280001708535754	1.32313207295396	0.350725237677197	0.798350613118591	0.424667054383415	0.955990510614085
del50_17p11.2 	-0.769172658877813	0.463396296571142	1.0022789549685	-0.767423734744572	0.442829621296657	0.955990510614085
del57_19p13.12	-0.475471771011963	0.621591738317547	0.622830188548235	-0.763405145984088	0.44522181191372	0.955990510614085
amp28_13q33.1 	0.32449718198401	1.38333490536739	0.426095256962047	0.761560183273557	0.446322546483068	0.955990510614085
del51_17q11.2 	-0.332325172454024	0.717254053669352	0.443801395335528	-0.748815068962943	0.453968675971762	0.955990510614085
del33_10q26.3 	-0.408419391994251	0.664700050477552	0.561092205054448	-0.727900670005955	0.466674393016977	0.955990510614085
