estimate	p_values	FDR
del28_8q24.3  	148	0.492758308665149	0.966209317675891
del53_18p11.21	203	0.501517470495946	0.966209317675891
del38_12q24.33	149	0.508713374863454	0.966209317675891
del63_20q13.33	149	0.508713374863454	0.966209317675891
del19_6p21.33 	149.5	0.5096242903884	0.966209317675891
amp13_6p22.2  	202	0.524925089844282	0.966209317675891
del54_18p11.21	150	0.524925089844282	0.966209317675891
amp15_7q31.2  	201	0.534350155318374	0.966209317675891
amp11_5q22.3  	201	0.541386474559462	0.966209317675891
del29_9p21.3  	151	0.541386474559462	0.966209317675891
del65_21q22.3 	151	0.541386474559462	0.966209317675891
amp27_12q14.3 	199	0.568233958090885	0.966209317675891
del60_19q13.42	153.5	0.576186081894465	0.966209317675891
del44_16p11.2 	154	0.585552739978665	0.966209317675891
amp42_21q11.2 	198	0.592207188432905	0.966209317675891
amp3_2q31.2  	155	0.609601953070419	0.966209317675891
amp9_5p15.33 	197	0.609601953070419	0.966209317675891
del68_22q13.2 	155	0.609601953070419	0.966209317675891
amp26_12q13.11	156	0.62090571847978	0.966209317675891
del61_20p11.21	156	0.62721196260947	0.966209317675891
del21_6q27    	157	0.645028037448998	0.966209317675891
del59_19q13.2 	158	0.657156614612771	0.966209317675891
del8_2q37.3  	158	0.663042757367184	0.966209317675891
del15_5p15.33 	194	0.663042757367184	0.966209317675891
del20_6q25.1  	194	0.663042757367184	0.966209317675891
del50_17p11.2 	158.5	0.6662910167149	0.966209317675891
del42_15q11.2 	158.5	0.66635125356958	0.966209317675891
del52_17q25.1 	159	0.681246294290861	0.974102138062886
del45_16q11.2 	160	0.699630616733517	0.974102138062886
amp2_2q24.2  	161	0.718185285357294	0.974102138062886
del32_10q11.22	190	0.731950896397153	0.974102138062886
amp21_10q21.2 	190	0.736901707906768	0.974102138062886
del51_17q11.2 	190	0.736901707906768	0.974102138062886
del73_xq28    	162	0.736901707906768	0.974102138062886
del17_5q13.2  	189.5	0.741175492416596	0.974102138062886
del71_xp11.23 	163	0.751123069868912	0.974102138062886
amp19_9p22.3  	189	0.755768900221204	0.974102138062886
del31_9q34.13 	165	0.789038785782128	0.984369725498776
del24_7q22.1  	165	0.790004037134053	0.984369725498776
del48_16q24.3 	187	0.793916826675166	0.984369725498776
del12_3q29    	186.5	0.799748273177478	0.984369725498776
del39_13q11   	166.5	0.819127578043006	0.984369725498776
amp7_4q28.1  	184	0.852012310605117	0.984369725498776
del26_8p23.1  	169	0.869004900929758	0.984369725498776
amp14_6q21    	169	0.871566192358487	0.984369725498776
del33_10q26.3 	183	0.871566192358487	0.984369725498776
del49_17p11.2 	182.5	0.876490527715262	0.984369725498776
del10_3p21.1  	182	0.891196429044826	0.984369725498776
del23_7p11.2  	182	0.891196429044826	0.984369725498776
del67_22q11.21	182	0.891196429044826	0.984369725498776
amp22_10q25.1 	181	0.910890484422617	0.984369725498776
amp44_21q22.3 	181	0.910890484422617	0.984369725498776
amp31_15q25.3 	180	0.930637903207963	0.984369725498776
del36_11q25   	172	0.930637903207963	0.984369725498776
del13_4p16.1  	179	0.936823564242054	0.984369725498776
del30_9q34.13 	179	0.949433475308746	0.984369725498776
amp36_17q21.2 	173	0.950425941860887	0.984369725498776
del35_11q14.3 	179	0.950425941860887	0.984369725498776
del57_19p13.12	173	0.950425941860887	0.984369725498776
amp30_14q13.3 	178	0.969650957448596	0.987265809946563
