estimate	p_values	FDR
amp27_14q13.3 	8716	0.00476802818397667	0.190954665358601
del28_12p13.1 	5760	0.00750775640727568	0.190954665358601
amp11_5q35.3  	8572	0.0106331352376949	0.190954665358601
del16_5q35.3  	8503	0.015257910742646	0.190954665358601
del7_3p14.3  	5932.5	0.0186359108852599	0.190954665358601
amp24_12p12.1 	5988	0.0244856353221487	0.190954665358601
del45_21q22.3 	8395	0.0260641762573565	0.190954665358601
del46_21q22.3 	8395	0.0260641762573565	0.190954665358601
del15_5q14.3  	8392	0.0264308365334978	0.190954665358601
amp36_21q22.3 	8386	0.0272083235700654	0.190954665358601
del30_13q12.11	6013	0.0275970948350795	0.190954665358601
del9_3p11.1  	6025	0.0292057965434523	0.190954665358601
amp23_12p13.33	6030	0.0299085620441183	0.190954665358601
del11_3q27.3  	6135	0.0481487668557954	0.268342074198599
del1_1p36.31 	8246	0.0513661766775739	0.268342074198599
amp6_3q26.33 	6151.5	0.0517285926165975	0.268342074198599
del29_12q24.33	6174.5	0.0570975187940805	0.277081789105284
del10_3q22.2  	6193	0.0617317642455596	0.277081789105284
del34_15q25.3 	6199.5	0.0634283613614505	0.277081789105284
del31_14q24.1 	8033	0.120655654485098	0.497732263254578
del4_2p23.3  	8021	0.125932259377664	0.497732263254578
del8_3p13    	6393.5	0.134827004204635	0.508665515862943
amp4_2p16.1  	7958	0.157506454220915	0.545769855927343
del40_17q25.3 	7950	0.162223631806651	0.545769855927343
amp25_12q13.2 	6453	0.166164466774222	0.545769855927343
amp28_16p13.12	7930	0.173693544018431	0.545769855927343
amp26_12q15   	6472.5	0.177539591687208	0.545769855927343
del35_16p13.2 	7867.5	0.213428023539169	0.614962330518047
amp22_11q13.3 	7854.5	0.222449811475706	0.614962330518047
del38_17p13.1 	6547.5	0.2267156858018	0.614962330518047
del22_7q36.2  	7841	0.232093654835547	0.614962330518047
del33_15q14   	6584	0.253867860031461	0.614962330518047
del13_4q13.1  	6589.5	0.258124318752872	0.614962330518047
amp16_7q31.2  	7806.5	0.258138990953978	0.614962330518047
del3_1p13.1  	6594.5	0.261979445021775	0.614962330518047
amp3_2p21    	7792	0.269348242160965	0.614962330518047
amp18_8q21.3  	7786.5	0.274139834086359	0.614962330518047
amp17_8p11.22 	7745	0.309430565094092	0.675861497442358
del5_2q37.3  	6666.5	0.32280304150883	0.686991088339306
del27_10q21.2 	7715.5	0.336238961583127	0.697695845284989
amp21_10q21.2 	7700.5	0.350446790497301	0.709441063689658
amp31_17q24.2 	7647	0.404216123580282	0.798572064229166
amp30_17q12   	6764	0.420116798771524	0.798572064229166
amp14_7p22.1  	6767	0.423339407543172	0.798572064229166
del37_16q24.3 	7599.5	0.455804814657742	0.831581848015106
del18_6q15    	7595	0.460876686851746	0.831581848015106
del32_14q32.33	7547	0.516891089773896	0.851267050179531
amp37_22q11.21	6856	0.525345781684529	0.851267050179531
del39_17p12   	6856.5	0.525958235300378	0.851267050179531
amp12_6p22.2  	7536.5	0.529607279602622	0.851267050179531
del23_8p12    	6867	0.538756146249412	0.851267050179531
del20_6q26    	7528	0.54000717179464	0.851267050179531
amp7_4p16.3  	7514	0.557354427183651	0.851267050179531
del12_4p16.3  	7514	0.557354427183651	0.851267050179531
amp9_5p15.33 	7503.5	0.570546102158886	0.851267050179531
amp20_9q34.3  	6895.5	0.574348853133178	0.851267050179531
del42_19p13.3 	7467.5	0.616877597438161	0.877034366116351
amp8_4q12    	6932.5	0.622102761327882	0.877034366116351
amp5_2q31.2  	6938	0.628964360203818	0.877034366116351
del43_19p13.2 	7454.5	0.634000746590133	0.877034366116351
amp29_16q22.1 	7427.5	0.670187951620927	0.893648173351786
del24_9p24.1  	6994.5	0.705775510744655	0.893648173351786
del25_9p21.3  	7401.5	0.705775510744655	0.893648173351786
del6_3p24.1  	7002.5	0.716853825891315	0.893648173351786
amp2_1q21.3  	7391.5	0.719585397005398	0.893648173351786
del26_10p14   	7389.5	0.722379112458015	0.893648173351786
del19_6q16.1  	7370	0.749762294348587	0.893648173351786
del14_4q35.2  	7035	0.762465948396444	0.893648173351786
amp32_19q12   	7358.5	0.766035449206327	0.893648173351786
amp35_20q13.32	7355.5	0.770297650969503	0.893648173351786
amp34_20q11.21	7040.5	0.770297747867404	0.893648173351786
amp13_6p21.2  	7349.5	0.778843175445074	0.893648173351786
amp10_5p13.1  	7344.5	0.785979718731089	0.893648173351786
del36_16q13   	7067.5	0.808957103479191	0.898437210341972
del44_19q13.32	7069.5	0.81184085271865	0.898437210341972
amp33_19q13.2 	7114.5	0.877324602053505	0.930626641915316
amp15_7p11.2  	7274	0.888328904173551	0.930626641915316
del17_6p22.1  	7272	0.891272810000836	0.930626641915316
amp19_8q24.3  	7124.5	0.892007133385197	0.930626641915316
del2_1p36.11 	7134.5	0.906708870598879	0.930626641915316
del41_18q21.32	7135.5	0.908201903555911	0.930626641915316
amp1_1p34.1  	7219.5	0.968838529959507	0.980653633983403
del21_7p11.2  	7201	0.996290139356063	0.996290139356063
