HR	lower_CI	upper_CI	z_scores	p_values	FDR
amp27_14q13.3 	0.241871531032804	1.2736305603029	0.0968918128019561	2.49630514734183	0.0125494594144887	0.750472061244714
del5_2q37.3  	-0.912853121474385	0.401377410303477	0.386163920772411	-2.363900593428	0.0180836641263787	0.750472061244714
del33_15q14   	0.753707130929954	2.12486257762004	0.347210654251574	2.17074885721637	0.0299501618055891	0.828621143287965
del10_3q22.2  	-0.53445506755021	0.585988527319287	0.267178573328374	-2.00036649979915	0.0454607030412946	0.843134195082128
del39_17p12   	-0.532669991960554	0.587035495315717	0.28351246404273	-1.87882389495325	0.0602685432046292	0.843134195082128
amp5_2q31.2  	-0.716930548381184	0.488248613784131	0.382595186193633	-1.87386191528908	0.060949459885455	0.843134195082128
amp8_4q12    	-0.363975337990671	0.694908332367361	0.213724855992294	-1.70300892846921	0.0885663975387386	0.871246517038121
del45_21q22.3 	0.290758391025818	1.337441407064	0.179037100606378	1.62401195082501	0.104373257993943	0.871246517038121
del46_21q22.3 	0.290758391025818	1.337441407064	0.179037100606378	1.62401195082501	0.104373257993943	0.871246517038121
del24_9p24.1  	-0.406769639672688	0.665797545977926	0.257911417396707	-1.57716802062708	0.114756869215545	0.871246517038121
amp18_8q21.3  	0.232023307525871	1.26114912275158	0.149565259468966	1.55131818946241	0.120825449897562	0.871246517038121
del22_7q36.2  	-0.408456701130084	0.664675251555697	0.287409642577983	-1.42116561388248	0.155268618669019	0.871246517038121
del30_13q12.11	0.518922286933928	1.680215882981	0.370954352792922	1.39888448006326	0.161847627326014	0.871246517038121
del11_3q27.3  	-0.291287671633535	0.747300669889255	0.212736981805061	-1.36923852713326	0.17092472655742	0.871246517038121
del27_10q21.2 	0.301124534669851	1.35137762442557	0.220491963310408	1.36569392439002	0.172035052102354	0.871246517038121
amp21_10q21.2 	0.299918478300579	1.34974876927735	0.22051238056685	1.36009813838845	0.173798870114732	0.871246517038121
del26_10p14   	0.506893687861842	1.66012630672402	0.387596383150853	1.30778745596436	0.19094541006413	0.871246517038121
amp4_2p16.1  	-0.424621947100151	0.654016991418532	0.325281626322826	-1.30539788521204	0.191757398127235	0.871246517038121
amp36_21q22.3 	0.225012960249397	1.25233894671177	0.185906128252374	1.21035794981397	0.226141570018249	0.871246517038121
del23_8p12    	-0.346533563217492	0.707135085160317	0.292154649597467	-1.18613057740121	0.235570736780974	0.871246517038121
amp16_7q31.2  	-0.244150026651237	0.783370099053736	0.207048877117176	-1.17919029579216	0.238322409380308	0.871246517038121
amp20_9q34.3  	-0.300040447381677	0.740788257130371	0.255829967141899	-1.17281196856526	0.240871217479821	0.871246517038121
amp3_2p21    	-0.426824579842845	0.652578017526237	0.366808792537722	-1.16361599974175	0.244579664487838	0.871246517038121
amp12_6p22.2  	0.235641618170498	1.26572061760357	0.205678009277907	1.14568212225404	0.251926703721866	0.871246517038121
del32_14q32.33	0.204767353559699	1.22723951884337	0.194314191589848	1.05379515456038	0.291976712395334	0.876717118243201
del13_4q13.1  	-0.336791724967608	0.714057544774694	0.334521493253072	-1.00678650478467	0.314037381178379	0.876717118243201
amp24_12p12.1 	0.217992086414026	1.24357722642483	0.227983573709751	0.956174529887646	0.338984065682462	0.876717118243201
amp19_8q24.3  	-0.121699509834116	0.885414386848657	0.127333825280088	-0.955751620328862	0.339197736008232	0.876717118243201
del9_3p11.1  	-0.250724015772351	0.778237123094921	0.269748213871108	-0.929474238862442	0.352643369702027	0.876717118243201
del15_5q14.3  	0.319795475511373	1.37684613678503	0.349035825876272	0.916225360845151	0.35954870646594	0.876717118243201
del25_9p21.3  	-0.219132995572557	0.803214887025964	0.239185744035281	-0.916162442943227	0.359581700730557	0.876717118243201
amp9_5p15.33 	0.107668483542201	1.11367848143602	0.124519028027435	0.864674943643778	0.387217225732221	0.876717118243201
amp32_19q12   	-0.109283376016171	0.896476341606153	0.132562001991858	-0.824394429580827	0.409715478944479	0.876717118243201
amp26_12q15   	0.123853258054473	1.13184976897526	0.162502370008091	0.762162779830877	0.445962857365481	0.876717118243201
del20_6q26    	0.202560338962979	1.22453397000271	0.276587885415582	0.732354342485485	0.46395231870081	0.876717118243201
amp31_17q24.2 	-0.136939767942592	0.87202274827457	0.188653397058014	-0.725880212485551	0.467912207970979	0.876717118243201
