HR	lower_CI	upper_CI	z_scores	p_values	FDR
18q	-0.750842624273616	0.471968692864366	0.341378400644044	-2.1994438513306	0.0278463774691734	0.434971561558139
10p	-0.600632995175352	0.548464350902723	0.292317633738362	-2.05472720716174	0.0399053605319534	0.434971561558139
10q	-0.571705297366542	0.564561871476042	0.288098469042999	-1.98440935582068	0.0472102238956135	0.434971561558139
14q	-0.680532137576847	0.50634747414363	0.343210480102749	-1.98284194985279	0.0473850865554022	0.434971561558139
21q	0.326666329700375	1.38633881990768	0.181410534630209	1.800702094651	0.0717498472891764	0.434971561558139
17p	-0.523210428829467	0.592614942605214	0.300203415265439	-1.74285301973279	0.0813592922017026	0.434971561558139
15q	-0.533275967931802	0.586679873671254	0.308566149789569	-1.72823872059679	0.0839454343871897	0.434971561558139
9q	-0.461065090737483	0.630611629086133	0.269406454968913	-1.7114107039146	0.0870053226014415	0.434971561558139
8q	0.190554781300004	1.20992065284829	0.115206025182839	1.65403485622893	0.0981204307248597	0.434971561558139
13q	0.529329046065005	1.69779278562726	0.325178150912273	1.62781246089258	0.103564657513843	0.434971561558139
3q	-0.592157082846925	0.553132843574438	0.391955428268398	-1.51077658361051	0.130845382679463	0.461633179608861
12q	-0.632644804624772	0.531185060844933	0.419895988368288	-1.50667027585385	0.13189519417396	0.461633179608861
20q	0.340179243511779	1.40519944087418	0.250044794480895	1.36047320728275	0.173680225828681	0.561120729600355
11q	-0.341377082574181	0.710790830829739	0.299276185558528	-1.14067573381117	0.25400488831849	0.748658301490584
9p	-0.276252286738594	0.758621516468395	0.249073161617444	-1.1091210507975	0.267377964818066	0.748658301490584
7p	0.174891985866184	1.19111755213303	0.166802026116164	1.04850036860095	0.294408132560264	0.772821347970693
22q	-0.24874247665199	0.779780759281906	0.278385167984952	-0.893519142749141	0.371579225455659	0.913133205902556
19p	-0.288529242518532	0.749364891510372	0.3408808970595	-0.846422445515242	0.39731712142751	0.913133205902556
7q	0.134788201716414	1.14429439909418	0.173883707186557	0.775162917200757	0.438243397444923	0.913133205902556
12p	-0.232515992145719	0.792537074877044	0.353136697172532	-0.658430556799704	0.510261505761101	0.913133205902556
8p	0.124799467534626	1.13292124279618	0.190384645493835	0.655512251058438	0.512138001286718	0.913133205902556
4q	-0.26992046677854	0.76344021078169	0.411847729782921	-0.655388987868916	0.512217339723435	0.913133205902556
5q	0.203490206141241	1.22567315351267	0.323610091777969	0.628812918111518	0.529471541805346	0.913133205902556
2q	0.260848328267093	1.29803077592563	0.433333193511855	0.601957874847075	0.547202178300871	0.913133205902556
11p	0.16463917553835	1.17896764159015	0.291744344543143	0.564326879399039	0.572531691621539	0.913133205902556
6p	0.0993918688092041	1.1044990334869	0.186044344686294	0.534237517280074	0.593177215407323	0.913133205902556
17q	0.155184319943138	1.16787320359025	0.309405500026262	0.501556436230017	0.615979569761806	0.913133205902556
18p	-0.1648221413315	0.848044522744959	0.340629962222903	-0.483874466755344	0.628474962199447	0.913133205902556
6q	-0.105047949935772	0.900281353118228	0.218382282503575	-0.481027804689478	0.630496737408908	0.913133205902556
16q	-0.13737485396872	0.871643425887249	0.319860998490931	-0.429482977345909	0.667571779326064	0.93460049105649
3p	0.126688146951932	1.1350629897289	0.362590018726657	0.349397778231279	0.726790701066702	0.942921426315531
16p	-0.112913039767461	0.893228332082249	0.383156285001111	-0.294691863836016	0.768229279039304	0.942921426315531
21p	0.0661595783604351	1.06839719663615	0.236760120991345	0.279437170767681	0.779909348562158	0.942921426315531
Xq	-0.087468257844183	0.916247954874644	0.318245981316413	-0.274844814952175	0.783435466082675	0.942921426315531
Xp	0.0917191306417398	1.09605693003756	0.337437976315117	0.271810338727517	0.785767855262943	0.942921426315531
1q	0.0404916728556145	1.04132263842245	0.208410195340368	0.194288349423045	0.845950107635853	0.974008165887874
4p	0.05479977897839	1.05632909421038	0.387132735504492	0.141552945418004	0.887433136671141	0.974008165887874
19q	-0.0408528418358668	0.959970387033755	0.323633426628802	-0.126231836622747	0.899548410945219	0.974008165887874
5p	-0.0322592468392286	0.968255532352352	0.268694223632096	-0.120059323952564	0.90443615403874	0.974008165887874
1p	-0.0192052714424132	0.980977974810104	0.295333091130432	-0.0650291891399712	0.948150759861451	0.982895519006543
2p	-0.0127462538729161	0.987334635577084	0.361718564795625	-0.0352380417082487	0.971889928159532	0.982895519006543
20p	0.00610448220899604	1.00612315253207	0.284738193333797	0.0214389300484175	0.982895519006543	0.982895519006543
