HR	lower_CI	upper_CI	z_scores	p_values	FDR
del21_10q11.23	-0.842769800646977	0.430516425811562	0.279662088677272	-3.01352895071712	0.00258228401961723	0.168337887672497
del20_10q11.22	-0.682827604697566	0.505186503160213	0.246524789169722	-2.76981315752172	0.00560884573181285	0.168337887672497
amp5_3p13    	0.399381915198977	1.49090290837118	0.150142941408154	2.66001126295563	0.00781380385000564	0.168337887672497
amp3_1q21.2  	0.278587578989373	1.3212623151473	0.107403938595803	2.59383019497815	0.00949133507777067	0.168337887672497
del30_12q24.33	-0.827888948335646	0.436970781212604	0.327101126173103	-2.53098776522562	0.011374181599493	0.168337887672497
del17_9q21.11 	-0.555208121598284	0.573952796791898	0.240652818877168	-2.30709170243158	0.0210497084322101	0.259613070663925
del23_10q26.3 	-0.613347374489159	0.541535110943372	0.289684862712642	-2.11729176576817	0.0342350933096815	0.36191384355949
amp9_7p21.3  	0.23587259001894	1.26601299719866	0.125643325928393	1.87731889677427	0.0604743997962283	0.449027194080451
del18_9q34.3  	-0.464108078722311	0.62869560217766	0.256669160821733	-1.80819572260437	0.0705760441221732	0.449027194080451
del35_15q14   	-0.441056019742786	0.643356664888556	0.245915818411046	-1.79352439624508	0.0728891132949158	0.449027194080451
del13_6q27    	-0.404458380429244	0.667338156399551	0.232111843332165	-1.74251505060189	0.0814183602060649	0.449027194080451
del34_15q11.2 	-0.347263996666205	0.706618758635396	0.203397855195906	-1.70731395535972	0.0877637136190891	0.449027194080451
amp8_6p22.1  	0.165580549275169	1.1800780133199	0.0981721865489667	1.68663401616893	0.0916737469412129	0.449027194080451
del22_10q23.31	-0.460368563518162	0.631051020256803	0.273464552875057	-1.68346704784258	0.0922847132482426	0.449027194080451
del43_19p13.2 	-0.341516451873086	0.710691775312788	0.206942345038588	-1.65029758317179	0.0988820863671609	0.449027194080451
del29_12q13.13	-0.468975248130377	0.62564306880033	0.292606615311166	-1.60274998441732	0.108989863192265	0.449027194080451
del40_17p11.2 	-0.359594652776976	0.697959184556452	0.224706918324848	-1.60028296172496	0.109535824906198	0.449027194080451
del6_3q28    	-0.520725343669327	0.59408947261223	0.327122833062825	-1.59183429292849	0.111421942567034	0.449027194080451
amp1_1p36.22 	0.325771924856004	1.38509942609375	0.206858844107072	1.57485132560918	0.115290766047683	0.449027194080451
del9_4q35.1  	-0.463050272202109	0.629360992349852	0.30708366827993	-1.50789612093602	0.131581115611025	0.486850127760792
del42_17q21.2 	-0.338473326363753	0.712857793644781	0.242625881457196	-1.39504212959847	0.16300313555779	0.550631389902734
amp25_22q13.2 	0.165593951923616	1.18009382959664	0.119856157767254	1.38160570978072	0.167092799855348	0.550631389902734
amp13_11q13.3 	0.136336960284019	1.14606800794007	0.101344386132842	1.3452837940654	0.178533604988997	0.550631389902734
del31_13q34   	0.320067835776653	1.37722118603603	0.242040757686836	1.32237164862445	0.18604442486951	0.550631389902734
del19_10p11.21	-0.381390862206203	0.682910913381593	0.291216519441502	-1.3096470726923	0.190315256213888	0.550631389902734
del39_17p12   	-0.325099195002476	0.722455686094029	0.250000039262528	-1.30039657578248	0.193465082938798	0.550631389902734
amp27_xq28    	0.256500736844285	1.29239971809667	0.202734712352758	1.2652038413529	0.205798265808765	0.564039691475875
del45_19q13.42	-0.258453446364186	0.772244981023983	0.209121065379391	-1.23590345092827	0.216494454133058	0.571136852204295
amp21_17q25.1 	0.208680297307874	1.2320510455236	0.171552437752582	1.21642280367265	0.223823901539521	0.571136852204295
amp17_14q11.2 	-0.203996929227371	0.815464875290667	0.196853322917971	-1.03628898005637	0.30006734569461	0.694343524597461
amp15_12q14.1 	0.123873715442983	1.13187292390256	0.121018753384272	1.02359107145688	0.306028464187152	0.694343524597461
del32_14q11.2 	-0.198097369082005	0.820289978367056	0.197026774276854	-1.00543375289516	0.314688033925886	0.694343524597461
amp22_19q13.43	0.195230261747457	1.21559085834184	0.194736658465545	1.00253472194604	0.316085405466997	0.694343524597461
amp16_12q15   	-0.175936586788917	0.838671164482445	0.176961049693835	-0.994210800022435	0.32012025125272	0.694343524597461
del10_5p15.2  	0.207303216319989	1.23035557911792	0.212111753571606	0.977330170673478	0.328405721093394	0.694343524597461
amp14_12p13.31	0.167766303242556	1.18266019449768	0.186683369867475	0.898667639017082	0.368829718979392	0.726542461905599
del4_2p11.1  	-0.246784658813912	0.781308923407584	0.28382724065525	-0.869488982960832	0.384579731403019	0.726542461905599
del7_4q13.2  	-0.254067308489296	0.775639593160191	0.297783884657952	-0.853193613150455	0.39355194463397	0.726542461905599
amp10_7q34    	0.115439374088485	1.12236646799543	0.138609712013124	0.832837558147116	0.404936349492154	0.726542461905599
del36_16p12.2 	-0.241367809463849	0.785552639550379	0.293146418245446	-0.823369464680807	0.410297922074025	0.726542461905599
del26_11q12.3 	0.123632535780389	1.13159997208922	0.152515593611701	0.810622263944713	0.417582627275243	0.726542461905599
del46_22q13.33	-0.198474661746106	0.819980547352479	0.244964402368435	-0.810218382047173	0.417814674428419	0.726542461905599
del37_16q12.1 	0.230991992998139	1.25984915179434	0.287788570161027	0.802644777966306	0.422180079215416	0.726542461905599
del1_1p36.13 	0.184618179900829	1.20275911483896	0.242195972210068	0.762267754563237	0.445900214971602	0.749923088815877
amp12_11q12.3 	0.113162236931994	1.11981359333396	0.152933865344389	0.73994230563104	0.45933500278343	0.755350893466085
del25_11q11   	-0.155416947331273	0.856058171892336	0.216135733622875	-0.71907104265532	0.472097148175796	0.759460629674106
