HR	lower_CI	upper_CI	z_scores	p_values	FDR
del21_10q11.23	-0.835218074386703	0.433779874837559	0.286811648956192	-2.91207863218372	0.00359032241871409	0.138815877588288
amp3_1q21.2  	0.32021051062686	1.37741769488055	0.112229601797133	2.85317336513119	0.00432850004268493	0.138815877588288
amp5_3p13    	0.332861025844615	1.39495342252455	0.127887028050876	2.60277395540223	0.0092472901380699	0.138815877588288
del17_9q21.11 	-0.632819855884406	0.531092084368995	0.245454530718097	-2.57815512320363	0.00993293962852705	0.138815877588288
del35_15q14   	-0.645190515500832	0.524562595280628	0.250267820657371	-2.57800029506842	0.0099373913105724	0.138815877588288
del20_10q11.22	-0.653820866676164	0.520054915279356	0.257951117311725	-2.53466964396221	0.0112553414260774	0.138815877588288
amp9_7p21.3  	0.295852084870769	1.34427130406209	0.125774394692466	2.35224415584876	0.0186605218703917	0.197268374058427
del34_15q11.2 	-0.490053602695538	0.612593556638428	0.223348691748683	-2.19411897539546	0.0282268574526235	0.261098431436768
del42_17q21.2 	-0.510279005644457	0.600328060526666	0.242349055630787	-2.10555392640711	0.0352431183775513	0.289776751104311
amp8_6p22.1  	0.193440114489526	1.21341671829604	0.0970850494666079	1.99248097984498	0.0463183100372791	0.342755494275865
amp13_11q13.3 	0.189138738917193	1.20820856640359	0.100791125305016	1.87654159376451	0.0605809488402477	0.407544564925302
del18_9q34.3  	-0.451963214223807	0.636377578937715	0.263190485043648	-1.71724754467796	0.0859339518424131	0.491701820292619
del13_6q27    	-0.394111004731184	0.674279203904267	0.23335022055939	-1.68892492917477	0.0912338172211536	0.491701820292619
amp14_12p13.31	0.316337870907135	1.37209376788401	0.18833514790935	1.67965392768532	0.0930246687040091	0.491701820292619
del30_12q24.33	-0.483129144507254	0.616850155419947	0.300111341672116	-1.60983301002697	0.107434316699936	0.498365227201945
del1_1p36.13 	0.403644915114858	1.49727219383	0.250965549317306	1.60836782663151	0.10775464371934	0.498365227201945
del4_2p11.1  	-0.432815674326548	0.64868004917281	0.294019040226357	-1.47206682258855	0.141002833658453	0.590853241823794
del29_12q13.13	-0.410013437085908	0.663641332670808	0.280432841434678	-1.46207353956228	0.143721058822004	0.590853241823794
del5_2q37.3  	-0.350548586675745	0.704301613239753	0.254984253424491	-1.37478523464804	0.169198037061613	0.591972519649722
del23_10q26.3 	-0.403875736221676	0.667727090404936	0.294437037736883	-1.37168794838437	0.170160601720095	0.591972519649722
amp10_7q34    	0.177351223570785	1.19405039813246	0.130693247490445	1.3570037241882	0.174780027188347	0.591972519649722
del45_19q13.42	-0.289438241220574	0.74868402929495	0.21699330215158	-1.33385795022552	0.182250414720035	0.591972519649722
del16_9p21.3  	-0.251605860917233	0.777551140975808	0.189381643054354	-1.32856520230433	0.183991458810049	0.591972519649722
del43_19p13.2 	-0.263198383357649	0.768589406838693	0.213276927885636	-1.23406871041757	0.217177301766707	0.617403654816847
amp18_15q25.1 	0.166311548723684	1.18094096506704	0.135802062437476	1.22466143546424	0.220702810025279	0.617403654816847
del28_12p13.31	0.234478683255118	1.26424952246399	0.194661297719623	1.20454700550104	0.228378225448927	0.617403654816847
del46_22q13.33	-0.250100659063542	0.778722393659264	0.209540796628055	-1.19356546833924	0.232647988524972	0.617403654816847
del2_1p21.1  	0.27561965672794	1.31734672476714	0.231398201185839	1.19110544211442	0.233612193714483	0.617403654816847
amp21_17q25.1 	0.177936803224105	1.19474981451266	0.155913851342975	1.14125077208621	0.25376558145331	0.647539759570514
amp1_1p36.22 	0.197325343093229	1.21814028977383	0.185003435625987	1.06660366833485	0.286150843309882	0.683722815883122
del22_10q23.31	-0.294543017150757	0.744871903385448	0.276307218108013	-1.06599827238539	0.286424422869956	0.683722815883122
amp22_19q13.43	0.204366621800431	1.22674782351748	0.196458325002287	1.04025432263077	0.298221759517094	0.684527228822492
amp24_22q11.21	-0.176645000610288	0.838077248631877	0.172854067377418	-1.02193140890687	0.306813365467995	0.684527228822492
del15_8p21.3  	0.20167118273438	1.22344565191026	0.200508534633715	1.00579849682104	0.314512510540064	0.684527228822492
del19_10p11.21	-0.276918550137229	0.758116243059836	0.282348939155189	-0.980767099624288	0.32670760605024	0.690753224220508
amp25_22q13.2 	0.121615792157255	1.12932012476807	0.130496987261187	0.931943293938606	0.351365831780745	0.71494333174553
del33_14q32.33	-0.187159879445145	0.829311135981374	0.205252865291566	-0.911850264205959	0.361847546271472	0.71494333174553
amp17_14q11.2 	-0.170976348674039	0.842841507555114	0.194297478617069	-0.87997204024972	0.378874456317784	0.71494333174553
amp16_12q15   	-0.109169070606663	0.896578819558275	0.12688544665944	-0.86037503496892	0.389582342882167	0.71494333174553
del44_19q12   	0.240267214454943	1.27158889186011	0.285710911800163	0.840945181061178	0.400378645600825	0.71494333174553
amp23_20q13.33	0.180450876624073	1.19775728215407	0.217059345089917	0.831343504465665	0.405779604648697	0.71494333174553
del32_14q11.2 	-0.159835123386335	0.852284299131594	0.193765865393871	-0.824887928848744	0.409435220138788	0.71494333174553
del25_11q11   	-0.176774111873312	0.83796905040475	0.217071815538425	-0.814357734258782	0.415440044122403	0.71494333174553
del27_11q24.3 	0.189277701289773	1.20837647359867	0.243070214001956	0.778695580069101	0.436159060374722	0.733540237902941
del6_3q28    	-0.224172877579294	0.799176962647583	0.303475989479894	-0.738684065133087	0.460098864075834	0.739920371949661
del39_17p12   	-0.175329627049456	0.839180358628473	0.238293050375127	-0.735773144762083	0.461868767155936	0.739920371949661
