HR	lower_CI	upper_CI	z_scores	p_values	FDR
9p	-0.924300228159835	0.39680899770533	0.366829411293987	-2.51970043759407	0.0117454746722496	0.189627481273566
2p	1.06926155887985	2.9132274585491	0.432659872625362	2.47136752570007	0.0134597409827535	0.189627481273566
21q	-1.25453289551031	0.285209039537769	0.508090385542593	-2.46911362861273	0.013544820090969	0.189627481273566
2q	1.26881049589399	3.55661943177394	0.638888891051584	1.9859642477201	0.0470372938886165	0.493891585830473
Xq	-0.785163315652115	0.456045216381581	0.441729439835531	-1.7774756329224	0.075490016502275	0.63411613861911
12p	0.51411885773714	1.6721644377063	0.327254335003408	1.57100702037082	0.116181018108324	0.679548656587048
10p	0.477448739674977	1.61195663067537	0.310980996202585	1.53529876585754	0.124710457166077	0.679548656587048
13q	0.579704811586047	1.78551129070509	0.38678156901943	1.49879119901115	0.13392780850507	0.679548656587048
11p	0.543242301736814	1.7215797037494	0.389702918820284	1.39399084662062	0.163320368759017	0.679548656587048
7q	-0.69368044492701	0.499733438896553	0.503230311087549	-1.37845521154692	0.168062787053872	0.679548656587048
19p	0.451631728941699	1.57087333485536	0.335284627964654	1.3470099469914	0.177977029106132	0.679548656587048
17q	0.507205087473742	1.66064334991099	0.425142771708474	1.19302295893564	0.232860381567314	0.744818788443337
17p	0.642362687925332	1.90096696930756	0.539997259650846	1.1895665699131	0.234216791775443	0.744818788443337
Xp	-0.451539885508151	0.636647032870648	0.414638416864364	-1.08899674304867	0.276155321943095	0.744818788443337
16p	0.505081754414926	1.65712099188024	0.471866854235413	1.07039040755116	0.284443615219256	0.744818788443337
1q	0.613240173296402	1.84640438698654	0.575841116257415	1.064946833394	0.286899989855519	0.744818788443337
3p	0.549905133460777	1.73308859795109	0.532195253770138	1.03327703425609	0.301474271512779	0.744818788443337
9q	-0.489238489414494	0.61309309334417	0.507726739934642	-0.963586218597572	0.335253418931251	0.782257977506253
5q	0.40216783464009	1.49506223485251	0.507569100503863	0.792341051180734	0.428161841472506	0.872277851091128
7p	-0.278653321521558	0.756802224785569	0.412597547513573	-0.675363494525839	0.499444852712607	0.872277851091128
22q	-0.297062190394699	0.742997803598418	0.455320735982788	-0.652424031937627	0.514127665412217	0.872277851091128
10q	0.302038683009264	1.35261354885993	0.473367223822443	0.638064208523565	0.523431884026652	0.872277851091128
21p	-0.271412882789672	0.76230169017209	0.45065332461475	-0.60226535113592	0.54699752088842	0.872277851091128
6p	-0.250412147174239	0.778479868665892	0.416925219343378	-0.600616454837193	0.548095475658667	0.872277851091128
18q	0.264435310703532	1.30269515003368	0.448754928624675	0.589264415466059	0.55568391178159	0.872277851091128
8q	-0.130655975684272	0.877519610552136	0.233425848325686	-0.559732251682661	0.575662080260239	0.872277851091128
20q	0.199709770561962	1.22104832256036	0.378104053122635	0.528187330743021	0.597369321843367	0.872277851091128
4q	0.278243864193089	1.32080825577774	0.52727011998935	0.527706489794469	0.597703068174738	0.872277851091128
12q	0.229581413351276	1.25807328701652	0.473791934012746	0.484561675431773	0.627987304824637	0.872277851091128
1p	-0.491964984277494	0.611423774902815	1.04314064774025	-0.471619033677994	0.637198738394715	0.872277851091128
11q	0.204945536578641	1.22745821156888	0.462567990887909	0.443060351377197	0.657722082468317	0.872277851091128
8p	-0.105426571303603	0.899940551882265	0.243153049838346	-0.433581118450675	0.664592648450383	0.872277851091128
6q	-0.156512952310265	0.855120441845904	0.436336333224399	-0.358697959332609	0.719821055154757	0.916135888378782
18p	-0.111059883471736	0.894885158494361	0.387358973810892	-0.286710495897676	0.774334000288112	0.94722109171374
4p	-0.098247428871512	0.906424600389516	0.430290721100199	-0.228328021158127	0.819391242102194	0.94722109171374
15q	-0.103269881207242	0.901883539215472	0.50209249957674	-0.205678995990376	0.837041666541187	0.94722109171374
20p	-0.0559247406925276	0.945610299188768	0.301962484392374	-0.185204267361432	0.85306882212516	0.94722109171374
16q	0.0852752126670223	1.08901673666055	0.473272215586174	0.18018216548251	0.857009559169574	0.94722109171374
14q	0.0364449486417685	1.03711720773522	0.421092261675874	0.0865486069412056	0.931030318246284	0.979011959744108
3q	-0.0267824612244818	0.97357300836987	0.348863185524604	-0.0767706721023244	0.938805982134529	0.979011959744108
19q	0.0201981832466761	1.02040354687693	0.363618892430649	0.0555476727616084	0.955702151178772	0.979011959744108
5p	0.00342060119593026	1.00342645812837	0.35366557741906	0.00967185220821524	0.992283098761453	0.992283098761453
