HR	lower_CI	upper_CI	z_scores	p_values	FDR
amp25_19q12   	0.0504907933269974	1.05178717984979	0.0587691907609084	0.859137120543481	0.390264869619386	0.851486988260479
amp10_6q16.3  	0.0590941339780955	1.06087510043346	0.0710188224223896	0.832091155026886	0.405357493997391	0.855465330731939
amp11_7q36.1  	-0.267371605177441	0.765388596247295	0.330319123799855	-0.809434228638381	0.418265420430162	0.855465330731939
amp21_15q26.3 	0.220266697737323	1.24640910075118	0.286891792548237	0.767769254675659	0.442624283423291	0.855465330731939
del35_17q21.31	0.21043761297246	1.23421805162468	0.276879057170485	0.76003441763703	0.447234012180308	0.855465330731939
amp13_10q26.3 	0.20118558622222	1.2228516951922	0.28937702385924	0.695236904226651	0.486906848358144	0.855465330731939
amp22_17q12   	0.0727076406570529	1.07541608301075	0.1055076756704	0.689121812181584	0.490746614734147	0.855465330731939
amp15_12p13.32	0.0500441331968459	1.05131749335407	0.0730548152432172	0.685021692687016	0.493330232365186	0.855465330731939
amp2_1q21.3  	0.141993603433082	1.15256927602692	0.230741712511718	0.615378996226659	0.538304459060313	0.855465330731939
del41_19q13.43	0.177406950093968	1.19411694026371	0.289965680546151	0.611820508412657	0.540656519374841	0.855465330731939
amp18_13q34   	0.143248693793443	1.15401676278824	0.238760875537487	0.599967199278227	0.548528095730227	0.855465330731939
amp12_8q24.3  	0.0404957544174091	1.04132688865382	0.0703656578227878	0.575504524087524	0.564950131854341	0.855465330731939
amp6_4p16.3  	0.140593229625649	1.15095637779532	0.256783505251752	0.547516591799036	0.584023874791695	0.855465330731939
amp8_5q21.1  	-0.138681471606739	0.870505264945429	0.255575735682607	-0.542623779351902	0.587388863048693	0.855465330731939
del4_2p25.3  	0.146162824673669	1.15738462348304	0.288164810502593	0.507219547101342	0.612000781193664	0.855465330731939
del26_15q11.2 	0.138619555045384	1.14868700468816	0.273439820141359	0.506947214102624	0.612191856465752	0.855465330731939
amp24_19p13.12	0.0668875342970034	1.06917522586919	0.139378901301261	0.479897126986453	0.631300544243613	0.855465330731939
del7_4p16.3  	0.182620007810811	1.20035819466935	0.386694068275923	0.472259656386826	0.63674146294349	0.855465330731939
del10_4q35.2  	-0.196975845535335	0.821210468972352	0.436301403585958	-0.451467366174833	0.651652740061879	0.855465330731939
del6_3p12.1  	-0.208272461712348	0.811985771536448	0.464193528449267	-0.448675927060261	0.653665452772468	0.855465330731939
del19_10q23.31	0.126329172289302	1.13465560400005	0.299938821946387	0.421183131511676	0.673621361050261	0.855465330731939
del38_19p12   	0.120490556117556	1.12805008774304	0.289810217266696	0.415756757142469	0.677588004646839	0.855465330731939
del2_1p36.11 	-0.163205294055076	0.849416790296425	0.40597939775293	-0.40200388236055	0.687681169054442	0.855465330731939
del24_13q34   	0.0953051254806628	1.09999444025802	0.246574332632643	0.386516814070232	0.69911395248461	0.855465330731939
del40_19q13.42	0.136786138401673	1.14658291224379	0.356654877110481	0.383525214935728	0.701330378090701	0.855465330731939
del22_12q24.32	0.118935125044448	1.12629684746023	0.310400951225396	0.383166110074463	0.701596604239967	0.855465330731939
amp5_3q26.2  	0.0697939675216059	1.07228723249763	0.18990819160602	0.367514254816344	0.713235460853785	0.855465330731939
del29_16q11.2 	-0.155432662370575	0.856044719010226	0.425827606181131	-0.365013118253447	0.715101613926044	0.855465330731939
del9_4q13.2  	0.107739690793062	1.11375778624253	0.305998656158603	0.352092039048757	0.724769238536782	0.855465330731939
del43_22q11.21	-0.0656149687294257	0.936491373346897	0.213097394993295	-0.307910703138769	0.758150281291989	0.880432584726181
del28_15q15.1 	-0.161439299386439	0.85091818115346	0.561500044694537	-0.287514312619981	0.773718544481549	0.88424976512177
del1_1p36.33 	-0.0759172502612319	0.926892903531645	0.323336523521047	-0.23479330276244	0.814369166079463	0.916165311839395
del27_15q14   	-0.0961012434438665	0.908372044698918	0.447176310011236	-0.21490683046571	0.82983995937393	0.919207339614199
del13_6q14.3  	-0.0442226529774665	0.956740912543541	0.28963730546104	-0.152682862820705	0.878648375784683	0.947733216302466
del16_8p23.1  	0.0390904515352227	1.03986453674024	0.326833179895563	0.119603681449092	0.904797103287296	0.947733216302466
amp4_2q31.2  	0.0319884935783321	1.03250562479167	0.273051497359978	0.117151870206227	0.906739706208433	0.947733216302466
del39_19q13.32	-0.0380358724396221	0.962678406648771	0.330019738201785	-0.115253325897634	0.908244332289863	0.947733216302466
del44_22q13.33	0.0365412433733787	1.03721708146697	0.386910182858221	0.0944437365370888	0.924756674313268	0.951178293579362
del36_18q23   	-0.0167171453644801	0.983421810716262	0.409545489620394	-0.0408187754185138	0.967440371212946	0.979632503165222
