estimate	p_values	FDR
amp26_19q13.12	24	0.011804631572581	0.609982803448735
del16_8p23.1  	39	0.0241498148622813	0.609982803448735
amp27_20q13.33	48	0.0360085839705305	0.609982803448735
amp25_19q12   	58	0.0546878070191558	0.609982803448735
amp14_11q13.5 	277	0.0569340477787473	0.609982803448735
amp13_10q26.3 	62	0.06414623683463	0.609982803448735
del34_17q21.31	71	0.0904092123079156	0.609982803448735
del25_14q11.2 	73	0.097287207054751	0.609982803448735
amp19_14q11.2 	74	0.100879773990334	0.609982803448735
amp20_14q11.2 	74	0.100879773990334	0.609982803448735
del40_19q13.42	75	0.104577260170873	0.609982803448735
del15_7p22.1  	258	0.116317378589155	0.609982803448735
del17_9p24.3  	253	0.138158298956912	0.609982803448735
amp23_17q24.2 	84	0.142883332778703	0.609982803448735
amp17_12q12   	251	0.147728213572624	0.609982803448735
amp1_1p36.33 	88	0.1630296257463	0.609982803448735
del8_4p16.1  	88	0.1630296257463	0.609982803448735
del45_xq28    	89	0.168386236778793	0.609982803448735
del3_1q44    	247	0.168387076396047	0.609982803448735
amp10_6q16.3  	90	0.173871337292429	0.609982803448735
del35_17q21.31	91	0.179494902087667	0.609982803448735
del30_16q24.2 	93	0.191138435506178	0.609982803448735
amp15_12p13.32	94.5	0.20022829455279	0.609982803448735
amp11_7q36.1  	95	0.203327601149578	0.609982803448735
del1_1p36.33 	101	0.243270605846661	0.693505178935469
del43_22q11.21	102	0.250432425726697	0.693505178935469
amp21_15q26.3 	107	0.288431400538897	0.766774275761648
del4_2p25.3  	109	0.304657827306477	0.766774275761648
del12_6p21.33 	110	0.313009544962408	0.766774275761648
del27_15q14   	224	0.330135108211157	0.766774275761648
amp9_6p21.33 	112	0.330138924286265	0.766774275761648
del18_9q34.2  	115	0.35694893711776	0.795289828789157
del31_17p11.2 	116	0.366182160989368	0.795289828789157
del28_15q15.1 	219	0.375553530261546	0.795289828789157
del11_5q13.2  	119	0.394762950560001	0.804595353715084
del26_15q11.2 	121	0.414545042721924	0.804595353715084
del39_19q13.32	121	0.414548725290814	0.804595353715084
del2_1p36.11 	122	0.424647547794072	0.804595353715084
amp2_1q21.3  	212	0.44529918957582	0.807955195055084
del13_6q14.3  	125	0.455830365074064	0.807955195055084
del9_4q13.2  	210	0.466498515131704	0.807955195055084
amp4_2q31.2  	209	0.47730654714866	0.807955195055084
del22_12q24.32	127.5	0.482764111981088	0.807955195055084
amp6_4p16.3  	130	0.510539863549451	0.807955195055084
del19_10q23.31	130	0.510539863549451	0.807955195055084
amp16_12p12.1 	130.5	0.516193596840748	0.807955195055084
del37_19p13.3 	136	0.580457453797285	0.888569581386399
del23_13q14.2 	199	0.592529330473022	0.888569581386399
del32_17q11.1 	138	0.604720965110188	0.888569581386399
amp24_19p13.12	194	0.654559360854156	0.906312961182677
del6_3p12.1  	194	0.654559360854156	0.906312961182677
del41_19q13.43	194	0.654559360854156	0.906312961182677
del42_21q22.3 	144	0.680086586542966	0.923891211907426
del14_6q27    	189	0.719066016179105	0.924924693124554
del24_13q34   	147	0.719068139009502	0.924924693124554
amp18_13q34   	148	0.732232048723605	0.924924693124554
del38_19p12   	188	0.732232048723605	0.924924693124554
amp7_5p15.33 	150	0.758794047635875	0.92885828761144
amp12_8q24.3  	152	0.785643380488806	0.92885828761144
del36_18q23   	184	0.78564379302637	0.92885828761144
amp3_2q14.1  	182	0.812749551529861	0.92885828761144
amp22_17q12   	182	0.81275063913063	0.92885828761144
del44_22q13.33	154	0.81275100166001	0.92885828761144
del21_11q11   	155	0.826384693967531	0.929682780713472
amp5_3q26.2  	179	0.853826058371052	0.931446609132057
del29_16q11.2 	157	0.853826058371052	0.931446609132057
del5_2q37.3  	161	0.909192496867066	0.935173094548881
amp8_5q21.1  	161	0.909195350722842	0.935173094548881
del10_4q35.2  	175	0.909196064144745	0.935173094548881
del33_17q11.2 	161	0.909196064144745	0.935173094548881
del20_11p15.5 	174	0.923118644632867	0.936120315684034
del7_4p16.3  	164	0.951030330812977	0.951030330812977
