# Using amp_thresh=0.25, del_thresh=0.25
Sample	Low	High
TCGA-55-7727-01	-1.204000	1.994000
TCGA-55-7728-01	-1.222000	0.250000
TCGA-55-7815-01	-0.936000	1.072000
TCGA-55-7903-01	-1.543000	1.317000
TCGA-55-7907-01	-1.543000	2.306000
TCGA-55-7910-01	-1.543000	3.259000
TCGA-55-7911-01	-1.213000	2.377000
TCGA-55-7913-01	-1.445000	3.301000
TCGA-55-7914-01	-1.543000	1.069000
TCGA-55-7994-01	-0.877000	1.501000
TCGA-55-7995-01	-1.543000	3.039000
TCGA-55-8085-01	-1.195000	1.866000
TCGA-55-8087-01	-1.216000	1.136000
TCGA-55-8089-01	-0.977000	1.496000
TCGA-55-8090-01	-1.214000	0.819000
TCGA-55-8091-01	-1.244000	1.136000
TCGA-55-8092-01	-1.239000	1.276000
TCGA-55-8094-01	-1.463000	2.431000
TCGA-55-8096-01	-1.219000	3.907000
TCGA-55-8097-01	-1.189000	1.157000
TCGA-55-8203-01	-1.160000	1.070000
TCGA-55-8204-01	-1.219000	3.907000
TCGA-55-8205-01	-0.891000	2.701000
TCGA-55-8206-01	-0.865000	0.800000
TCGA-55-8207-01	-0.925000	1.466000
TCGA-55-8208-01	-0.630000	1.581000
TCGA-55-8299-01	-0.250000	0.250000
TCGA-55-8301-01	-0.896000	3.569000
TCGA-55-8505-01	-0.975000	0.850000
TCGA-55-8506-01	-1.198000	1.919000
TCGA-55-8507-01	-0.934000	2.424000
TCGA-55-8508-01	-1.543000	1.073000
TCGA-55-8510-01	-1.285000	3.444000
TCGA-55-8511-01	-1.543000	1.674000
TCGA-55-8512-01	-1.261000	1.164000
TCGA-55-8513-01	-0.250000	0.250000
TCGA-55-8514-01	-0.864000	1.501000
TCGA-55-8614-01	-1.543000	2.912000
TCGA-55-8615-01	-0.678000	1.614000
TCGA-55-8616-01	-1.506000	3.019000
TCGA-55-8619-01	-0.792000	0.813000
TCGA-55-8620-01	-0.685000	1.550000
TCGA-55-8621-01	-0.611000	0.515000
TCGA-55-A48X-01	-1.151000	0.983000
TCGA-55-A48Y-01	-1.270000	1.195000
TCGA-55-A48Z-01	-1.179000	2.196000
TCGA-55-A490-01	-0.865000	2.498000
TCGA-55-A491-01	-1.352000	0.856000
TCGA-55-A492-01	-1.196000	1.088000
TCGA-55-A493-01	-0.863000	2.549000
TCGA-55-A494-01	-0.952000	2.568000
TCGA-55-A4DF-01	-0.872000	3.907000
TCGA-55-A4DG-01	-1.543000	1.690000
TCGA-55-A57B-01	-1.543000	3.907000
TCGA-62-8394-01	-1.182000	2.029000
TCGA-62-8395-01	-1.163000	1.254000
TCGA-62-8397-01	-1.543000	0.250000
TCGA-62-8399-01	-0.848000	2.575000
TCGA-62-8402-01	-1.178000	1.825000
TCGA-62-A46O-01	-1.543000	1.970000
TCGA-62-A46P-01	-1.175000	1.134000
TCGA-62-A46R-01	-1.389000	1.606000
TCGA-62-A46S-01	-1.169000	0.813000
TCGA-62-A46U-01	-1.190000	1.436000
TCGA-62-A46V-01	-1.230000	1.708000
TCGA-62-A46Y-01	-1.134000	2.457000
TCGA-62-A470-01	-0.917000	0.884000
TCGA-62-A471-01	-0.962000	2.868000
TCGA-62-A472-01	-1.543000	2.151000
TCGA-64-1676-01	-1.232000	2.204000
TCGA-64-1677-01	-0.879000	1.842000
TCGA-64-1678-01	-1.543000	2.410000
TCGA-64-1679-01	-1.543000	3.136000
TCGA-64-1680-01	-1.002000	1.026000
TCGA-64-1681-01	-1.252000	1.064000
TCGA-64-5774-01	-0.909000	0.968000
TCGA-64-5775-01	-0.940000	2.441000
TCGA-64-5778-01	-1.150000	1.357000
TCGA-64-5779-01	-0.875000	3.907000
TCGA-64-5781-01	-1.067000	1.788000
TCGA-64-5815-01	-1.238000	0.762000
TCGA-67-3770-01	-1.275000	1.599000
TCGA-67-3771-01	-1.543000	1.966000
TCGA-67-3772-01	-1.543000	1.711000
TCGA-67-3773-01	-1.338000	1.513000
TCGA-67-3774-01	-1.281000	1.761000
TCGA-67-4679-01	-1.241000	1.178000
TCGA-67-6215-01	-1.329000	2.171000
TCGA-67-6216-01	-1.301000	0.605000
TCGA-67-6217-01	-0.941000	1.939000
TCGA-69-7760-01	-1.543000	2.743000
TCGA-69-7761-01	-1.543000	0.669000
TCGA-69-7763-01	-1.277000	1.162000
TCGA-69-7764-01	-1.327000	0.970000
TCGA-69-7765-01	-1.032000	1.980000
TCGA-69-7973-01	-0.930000	1.447000
TCGA-69-7974-01	-1.121000	2.368000
TCGA-69-7978-01	-1.084000	1.566000
TCGA-69-7979-01	-1.231000	1.408000
TCGA-69-7980-01	-0.964000	3.907000
TCGA-69-8253-01	-1.543000	2.012000
TCGA-69-8254-01	-1.088000	0.622000
TCGA-69-8255-01	-0.913000	1.263000
TCGA-69-8453-01	-0.736000	0.250000
TCGA-69-A59K-01	-1.543000	2.724000
TCGA-71-6725-01	-0.702000	2.753000
TCGA-73-4658-01	-0.979000	1.901000
TCGA-73-4659-01	-1.543000	0.874000
TCGA-73-4662-01	-0.944000	1.659000
TCGA-73-4666-01	-0.981000	2.635000
TCGA-73-4668-01	-0.937000	1.383000
TCGA-73-4670-01	-1.484000	1.504000
TCGA-73-4675-01	-1.032000	1.602000
TCGA-73-4676-01	-0.250000	1.848000
TCGA-73-4677-01	-0.904000	1.356000
TCGA-73-7498-01	-1.194000	1.412000
TCGA-73-7499-01	-1.397000	2.086000
TCGA-73-A9RS-01	-1.543000	1.035000
TCGA-75-5122-01	-1.461000	3.907000
TCGA-75-5125-01	-1.220000	1.903000
TCGA-75-5126-01	-0.985000	1.800000
TCGA-75-5146-01	-1.543000	1.060000
TCGA-75-5147-01	-1.543000	3.056000
TCGA-75-6203-01	-0.865000	1.516000
TCGA-75-6205-01	-1.543000	1.734000
TCGA-75-6206-01	-0.934000	1.550000
TCGA-75-6207-01	-1.543000	1.219000
TCGA-75-6211-01	-0.889000	1.286000
TCGA-75-6212-01	-0.931000	1.098000
TCGA-75-6214-01	-1.543000	1.877000
TCGA-75-7025-01	-1.168000	1.365000
TCGA-75-7027-01	-1.543000	1.540000
TCGA-75-7030-01	-0.250000	0.250000
TCGA-75-7031-01	-1.202000	3.907000
TCGA-78-7143-01	-1.078000	1.618000
TCGA-78-7145-01	-0.871000	1.825000
TCGA-78-7146-01	-1.410000	1.785000
TCGA-78-7147-01	-0.811000	1.816000
TCGA-78-7148-01	-1.037000	0.706000
TCGA-78-7149-01	-0.894000	1.390000
TCGA-78-7150-01	-1.543000	1.334000
TCGA-78-7152-01	-1.205000	1.149000
TCGA-78-7153-01	-1.543000	3.907000
TCGA-78-7154-01	-1.543000	1.393000
TCGA-78-7155-01	-1.137000	2.194000
TCGA-78-7156-01	-1.174000	1.080000
TCGA-78-7158-01	-1.214000	1.900000
TCGA-78-7159-01	-1.102000	3.254000
TCGA-78-7160-01	-0.865000	1.355000
TCGA-78-7161-01	-0.838000	1.503000
TCGA-78-7162-01	-1.265000	2.087000
TCGA-78-7163-01	-1.224000	1.951000
TCGA-78-7166-01	-1.181000	1.759000
TCGA-78-7167-01	-1.543000	1.080000
TCGA-78-7220-01	-0.856000	3.789000
TCGA-78-7535-01	-0.873000	1.560000
TCGA-78-7536-01	-0.845000	1.695000
TCGA-78-7537-01	-1.265000	1.134000
TCGA-78-7539-01	-1.020000	2.619000
TCGA-78-7540-01	-1.240000	1.223000
TCGA-78-7542-01	-0.975000	2.365000
TCGA-78-7633-01	-1.230000	1.910000
TCGA-78-8640-01	-1.287000	1.465000
TCGA-78-8648-01	-0.250000	0.250000
TCGA-78-8655-01	-1.123000	2.594000
TCGA-78-8660-01	-1.022000	0.772000
TCGA-78-8662-01	-0.393000	3.907000
TCGA-80-5607-01	-1.226000	1.240000
TCGA-80-5608-01	-1.477000	2.441000
TCGA-80-5611-01	-1.543000	1.966000
TCGA-83-5908-01	-0.829000	3.907000
TCGA-86-6562-01	-0.959000	3.907000
TCGA-86-6851-01	-1.543000	2.807000
TCGA-86-7701-01	-0.764000	1.008000
TCGA-86-7711-01	-1.220000	3.907000
TCGA-86-7713-01	-1.112000	3.907000
TCGA-86-7714-01	-1.191000	0.250000
TCGA-86-7953-01	-1.378000	2.252000
TCGA-86-7954-01	-1.358000	1.993000
TCGA-86-7955-01	-1.471000	2.300000
TCGA-86-8054-01	-0.998000	1.136000
TCGA-86-8055-01	-1.490000	3.907000
TCGA-86-8056-01	-1.239000	0.250000
TCGA-86-8073-01	-0.973000	2.179000
TCGA-86-8074-01	-1.543000	1.061000
TCGA-86-8075-01	-1.508000	2.300000
TCGA-86-8076-01	-0.250000	1.972000
TCGA-86-8278-01	-1.097000	1.129000
TCGA-86-8279-01	-1.225000	1.743000
TCGA-86-8280-01	-1.300000	2.028000
TCGA-86-8281-01	-1.182000	3.067000
TCGA-86-8358-01	-1.543000	1.555000
TCGA-86-8359-01	-0.850000	1.563000
TCGA-86-8585-01	-0.585000	2.451000
TCGA-86-8668-01	-1.543000	2.862000
TCGA-86-8669-01	-1.059000	2.148000
TCGA-86-8671-01	-0.663000	0.620000
TCGA-86-8672-01	-0.765000	0.983000
TCGA-86-8673-01	-1.187000	3.907000
TCGA-86-8674-01	-1.101000	1.896000
TCGA-86-A456-01	-0.853000	0.820000
TCGA-86-A4D0-01	-1.011000	3.907000
TCGA-86-A4JF-01	-1.226000	1.377000
TCGA-86-A4P7-01	-0.518000	0.523000
TCGA-86-A4P8-01	-0.250000	0.250000
TCGA-91-6828-01	-1.543000	3.363000
TCGA-91-6829-01	-1.378000	2.263000
TCGA-91-6830-01	-1.062000	2.312000
TCGA-91-6831-01	-0.975000	1.945000
TCGA-91-6835-01	-1.543000	3.907000
TCGA-91-6836-01	-0.939000	2.973000
TCGA-91-6840-01	-1.403000	1.722000
TCGA-91-6847-01	-1.543000	2.221000
TCGA-91-6848-01	-1.543000	1.460000
TCGA-91-6849-01	-1.256000	1.213000
TCGA-91-7771-01	-1.010000	3.907000
TCGA-91-8496-01	-0.648000	2.080000
TCGA-91-8497-01	-1.125000	1.203000
TCGA-91-8499-01	-1.543000	1.936000
TCGA-91-A4BC-01	-1.096000	1.960000
TCGA-91-A4BD-01	-1.222000	1.211000
TCGA-93-7347-01	-1.094000	1.063000
TCGA-93-7348-01	-0.851000	1.365000
TCGA-93-8067-01	-1.543000	2.314000
TCGA-93-A4JN-01	-1.119000	2.631000
TCGA-93-A4JO-01	-1.326000	1.421000
TCGA-93-A4JP-01	-0.918000	2.192000
TCGA-93-A4JQ-01	-1.104000	1.830000
TCGA-95-7039-01	-1.001000	3.907000
TCGA-95-7043-01	-1.543000	1.942000
TCGA-95-7562-01	-0.965000	1.596000
TCGA-95-7567-01	-1.418000	1.847000
TCGA-95-7944-01	-0.926000	1.130000
TCGA-95-7947-01	-1.193000	1.889000
TCGA-95-7948-01	-1.121000	1.040000
TCGA-95-8039-01	-0.945000	2.122000
TCGA-95-8494-01	-1.543000	2.772000
TCGA-95-A4VK-01	-1.543000	1.232000
TCGA-95-A4VN-01	-1.254000	3.646000
TCGA-95-A4VP-01	-0.842000	3.331000
TCGA-97-7546-01	-0.917000	1.353000
TCGA-97-7547-01	-1.543000	2.087000
TCGA-97-7552-01	-1.169000	0.250000
TCGA-97-7553-01	-0.857000	3.238000
TCGA-97-7554-01	-1.543000	1.891000
TCGA-97-7937-01	-1.197000	1.927000
TCGA-97-7938-01	-1.224000	1.132000
TCGA-97-7941-01	-1.188000	0.250000
TCGA-97-8171-01	-1.543000	1.770000
TCGA-97-8172-01	-1.216000	1.668000
TCGA-97-8174-01	-1.199000	0.887000
TCGA-97-8175-01	-1.543000	3.907000
TCGA-97-8176-01	-0.954000	1.382000
TCGA-97-8177-01	-1.161000	2.082000
TCGA-97-8179-01	-1.112000	2.838000
TCGA-97-8547-01	-1.253000	2.088000
TCGA-97-8552-01	-0.978000	2.817000
TCGA-97-A4LX-01	-1.437000	2.450000
TCGA-97-A4M0-01	-1.213000	1.135000
TCGA-97-A4M1-01	-1.409000	1.181000
TCGA-97-A4M2-01	-0.612000	0.735000
TCGA-97-A4M3-01	-1.223000	1.175000
TCGA-97-A4M5-01	-1.211000	1.341000
TCGA-97-A4M6-01	-1.248000	1.271000
TCGA-97-A4M7-01	-1.543000	1.354000
TCGA-99-7458-01	-1.011000	0.719000
TCGA-99-8025-01	-1.543000	2.035000
TCGA-99-8028-01	-0.911000	1.639000
TCGA-99-8032-01	-1.111000	1.099000
TCGA-99-8033-01	-1.082000	1.978000
TCGA-99-AA5R-01	-0.250000	0.250000
TCGA-J2-8192-01	-1.459000	2.279000
TCGA-J2-8194-01	-1.409000	2.778000
TCGA-J2-A4AD-01	-1.113000	1.087000
TCGA-J2-A4AE-01	-1.208000	1.621000
TCGA-J2-A4AG-01	-1.138000	0.732000
TCGA-L4-A4E5-01	-1.224000	2.802000
TCGA-L9-A443-01	-0.904000	2.058000
TCGA-L9-A444-01	-1.190000	3.907000
TCGA-L9-A50W-01	-1.252000	1.166000
TCGA-L9-A5IP-01	-0.465000	3.623000
TCGA-L9-A7SV-01	-1.543000	2.966000
TCGA-L9-A8F4-01	-0.898000	1.529000
TCGA-MN-A4N1-01	-1.077000	3.868000
TCGA-MN-A4N4-01	-0.885000	1.834000
TCGA-MN-A4N5-01	-1.318000	1.511000
TCGA-MP-A4SW-01	-1.320000	2.415000
TCGA-MP-A4T2-01	-1.259000	1.208000
TCGA-MP-A4T4-01	-1.193000	2.270000
TCGA-MP-A4T6-01	-0.963000	3.907000
TCGA-MP-A4T7-01	-0.899000	1.180000
TCGA-MP-A4T8-01	-0.931000	3.907000
TCGA-MP-A4T9-01	-1.188000	1.595000
TCGA-MP-A4TA-01	-0.990000	2.338000
TCGA-MP-A4TC-01	-0.846000	3.014000
TCGA-MP-A4TD-01	-1.031000	2.545000
TCGA-MP-A4TE-01	-0.974000	2.359000
TCGA-MP-A4TF-01	-1.543000	0.999000
TCGA-MP-A4TH-01	-1.225000	1.292000
TCGA-MP-A4TI-01	-1.340000	1.318000
TCGA-MP-A4TJ-01	-1.543000	3.227000
TCGA-MP-A4TK-01	-1.543000	1.721000
TCGA-MP-A5C7-01	-1.342000	2.486000
TCGA-NJ-A4YF-01	-1.543000	3.907000
TCGA-NJ-A4YG-01	-0.805000	2.084000
TCGA-NJ-A4YI-01	-1.203000	2.146000
TCGA-NJ-A4YP-01	-1.490000	3.280000
TCGA-NJ-A4YQ-01	-1.298000	2.106000
TCGA-NJ-A55A-01	-0.915000	1.053000
TCGA-NJ-A55O-01	-1.543000	1.032000
TCGA-NJ-A55R-01	-1.150000	2.474000
TCGA-NJ-A7XG-01	-1.408000	1.747000
TCGA-O1-A52J-01	-1.067000	1.937000
TCGA-S2-AA1A-01	-0.546000	1.463000
TCGA-22-A5C4-01	-1.050000	1.725000
TCGA-34-5241-01	-0.250000	0.822000
TCGA-37-4130-01	-0.787000	1.775000
TCGA-52-7811-01	-0.600000	0.836000
TCGA-56-8503-01	-0.250000	0.605000
TCGA-92-7340-01	-0.250000	0.821000
TCGA-98-A53H-01	-0.250000	0.250000
TCGA-18-3406-01	-1.262000	1.638000
TCGA-18-3407-01	-1.172000	3.907000
TCGA-18-3408-01	-1.233000	1.462000
TCGA-18-3410-01	-0.994000	2.301000
TCGA-18-3411-01	-1.238000	1.420000
TCGA-18-3412-01	-1.324000	1.429000
TCGA-18-3414-01	-1.239000	3.907000
TCGA-18-3415-01	-0.883000	1.263000
TCGA-18-3416-01	-0.915000	1.397000
TCGA-18-3417-01	-1.224000	3.907000
TCGA-18-3419-01	-1.543000	1.520000
TCGA-18-3421-01	-1.543000	1.706000
TCGA-18-4083-01	-0.802000	1.733000
TCGA-18-4086-01	-1.236000	1.447000
TCGA-18-4721-01	-1.164000	0.584000
TCGA-18-5592-01	-1.176000	1.209000
TCGA-21-1071-01	-1.543000	3.907000
TCGA-21-1072-01	-0.808000	2.447000
TCGA-21-1075-01	-0.904000	1.831000
TCGA-21-1076-01	-0.833000	3.575000
TCGA-21-1079-01	-0.918000	1.897000
TCGA-21-1080-01	-1.543000	1.972000
TCGA-21-1081-01	-0.250000	3.178000
TCGA-21-1082-01	-1.101000	2.059000
TCGA-21-5782-01	-1.282000	3.529000
TCGA-21-5783-01	-1.543000	3.907000
TCGA-21-5784-01	-1.177000	3.148000
TCGA-21-5786-01	-0.743000	3.907000
TCGA-21-5787-01	-1.332000	1.617000
TCGA-22-0940-01	-1.218000	1.913000
TCGA-22-0944-01	-1.128000	1.632000
TCGA-22-1000-01	-1.248000	0.348000
TCGA-22-1002-01	-1.543000	1.797000
TCGA-22-1005-01	-0.677000	3.907000
TCGA-22-1011-01	-0.842000	1.547000
TCGA-22-1012-01	-1.015000	3.022000
TCGA-22-1016-01	-1.405000	1.197000
TCGA-22-1017-01	-1.543000	3.907000
TCGA-22-4591-01	-1.524000	3.907000
TCGA-22-4593-01	-0.853000	2.576000
TCGA-22-4594-01	-1.233000	1.260000
TCGA-22-4595-01	-0.747000	1.611000
TCGA-22-4596-01	-0.550000	0.821000
TCGA-22-4599-01	-0.882000	2.745000
TCGA-22-4601-01	-1.203000	1.588000
TCGA-22-4604-01	-0.732000	2.520000
TCGA-22-4605-01	-1.116000	2.952000
TCGA-22-4607-01	-1.209000	3.907000
TCGA-22-4609-01	-1.210000	1.767000
TCGA-22-4613-01	-1.147000	3.206000
TCGA-22-5471-01	-1.378000	2.399000
TCGA-22-5472-01	-1.154000	0.524000
TCGA-22-5473-01	-0.794000	2.164000
TCGA-22-5474-01	-1.035000	1.479000
TCGA-22-5477-01	-1.052000	2.945000
TCGA-22-5478-01	-1.128000	2.384000
TCGA-22-5479-01	-0.832000	1.553000
TCGA-22-5480-01	-1.022000	1.110000
TCGA-22-5481-01	-1.379000	0.809000
TCGA-22-5482-01	-1.279000	3.539000
TCGA-22-5483-01	-0.932000	1.058000
TCGA-22-5485-01	-1.543000	2.176000
TCGA-22-5489-01	-1.543000	1.671000
TCGA-22-5491-01	-1.112000	1.314000
TCGA-22-5492-01	-1.248000	2.827000
TCGA-33-4532-01	-1.543000	3.907000
TCGA-33-4533-01	-1.159000	3.907000
TCGA-33-4538-01	-0.865000	0.870000
TCGA-33-4547-01	-1.297000	2.125000
TCGA-33-4566-01	-1.543000	3.907000
TCGA-33-4582-01	-1.294000	1.033000
TCGA-33-4583-01	-1.077000	1.203000
TCGA-33-4586-01	-0.933000	1.736000
TCGA-33-4587-01	-1.144000	1.097000
TCGA-33-4589-01	-1.062000	3.907000
TCGA-33-6738-01	-1.399000	1.462000
TCGA-33-A4WN-01	-1.254000	2.611000
TCGA-33-A5GW-01	-1.214000	1.417000
TCGA-33-AAS8-01	-1.168000	0.250000
TCGA-33-AASB-01	-1.500000	1.903000
TCGA-33-AASD-01	-1.543000	1.962000
TCGA-33-AASI-01	-1.133000	3.645000
TCGA-33-AASJ-01	-1.154000	3.200000
TCGA-33-AASL-01	-1.205000	1.280000
TCGA-34-2596-01	-0.699000	3.907000
