estimate	p_values	FDR
del18_6p25.3  	434	0.00804807313993297	0.240252834374588
del27_9p24.3  	1039	0.011681876711604	0.240252834374588
amp16_9p24.2  	1034	0.0131825421229872	0.240252834374588
del50_17q12   	457	0.0141617141297758	0.240252834374588
del52_17q21.31	462	0.0159101136887359	0.240252834374588
del44_16p13.11	462	0.0159388924112976	0.240252834374588
amp13_7q34    	1021.5	0.0177028404276012	0.240252834374588
del51_17q21.31	476	0.0218847786245653	0.259881746166713
amp25_15q26.3 	484	0.0262881042969115	0.277485545356288
amp26_17p11.2 	512	0.0474582166581582	0.383359362100336
del47_17p11.2 	512	0.0474582166581582	0.383359362100336
del3_1p11.2  	975	0.0484243404758319	0.383359362100336
del26_8q21.2  	519	0.0545747030188385	0.398815137445358
del25_8p23.1  	528	0.0649980917508618	0.441058479737991
amp27_17q25.3 	539	0.0799459231421228	0.506324179900111
del34_11q11   	552	0.101069760869779	0.600101705164313
del43_15q14   	560	0.116134992374917	0.623359538887365
del49_17p11.2 	561	0.118110228420764	0.623359538887365
del2_1p36.11 	922	0.128539381997288	0.64230888840252
amp19_12p13.33	571	0.139674343720164	0.64230888840252
amp10_5p15.33 	572	0.141984070067925	0.64230888840252
amp7_2q31.2  	575	0.149089376156529	0.643795033403192
del29_9q34.13 	908	0.161530177140017	0.658580116413674
amp22_14q11.2 	582	0.166719385780389	0.658580116413674
del54_19p13.3 	585	0.174739281783377	0.658580116413674
del39_14q11.2 	587	0.180242979229006	0.658580116413674
amp30_19q13.2 	592	0.194559778905103	0.684562185036473
del7_2q37.3  	596	0.206608531062906	0.700993230392003
amp18_11q14.1 	608.5	0.247714086461425	0.789990951569268
del23_8p23.1  	609	0.249470826811348	0.789990951569268
del28_9q33.3  	875	0.26382478210039	0.794155599813671
amp15_8q24.3  	874	0.267505044147763	0.794155599813671
del56_19q13.42	617	0.278747674837105	0.798624031141285
del17_5q35.3  	868	0.290283987409173	0.798624031141285
del55_19p12   	621	0.294229906209947	0.798624031141285
amp14_8p11.1  	632	0.33972858514101	0.896505988566553
del24_8p23.1  	642.5	0.387139203668549	0.941260315993078
del53_18q23   	844	0.394239896669683	0.941260315993078
del20_6q27    	843	0.39900971351677	0.941260315993078
amp12_6p21.33 	842	0.403805386434204	0.941260315993078
amp8_3q26.2  	646.5	0.40622813637596	0.941260315993078
del19_6p22.1  	837	0.428349647067757	0.94635623514178
del33_11p14.2 	837	0.428350716958911	0.94635623514178
del32_11p15.5 	663	0.490654053521985	0.972759153021524
del63_22q13.33	663	0.490654053521985	0.972759153021524
del45_16q22.1 	665	0.501491884324898	0.972759153021524
del22_7q22.1  	818	0.529131404486647	0.972759153021524
del9_3p12.1  	817	0.534750869829028	0.972759153021524
amp2_1p34.2  	816	0.540400283368039	0.972759153021524
amp31_20p13   	812	0.563292198657201	0.972759153021524
del48_17p11.2 	677	0.568761233767863	0.972759153021524
del62_22q11.21	679	0.580753678082065	0.972759153021524
amp23_14q32.33	809	0.580762443119206	0.972759153021524
amp1_1p36.33 	808	0.586641722473765	0.972759153021524
del35_12p13.31	682	0.598482276713445	0.972759153021524
amp29_19q12   	805	0.604061398336868	0.972759153021524
amp9_4p16.3  	805	0.604442932140297	0.972759153021524
amp24_15q13.2 	685	0.616436876647587	0.972759153021524
del41_15q11.2 	798.5	0.643817587009204	0.972759153021524
del11_4p16.3  	691	0.65305427031913	0.972759153021524
del12_4p16.1  	692.5	0.662133601858373	0.972759153021524
del30_10q11.22	697	0.690519583438987	0.972759153021524
amp21_13q33.1 	699	0.703184463487448	0.972759153021524
amp32_20q13.33	702	0.722336845438659	0.972759153021524
del42_15q11.2 	785	0.728760325572567	0.972759153021524
amp28_19p13.11	784	0.735202906582944	0.972759153021524
del8_3p26.3  	783	0.741664171553953	0.972759153021524
del58_20p13   	782	0.748143135906145	0.972759153021524
del60_21q11.2 	780	0.761155842274176	0.972759153021524
del38_13q14.2 	713	0.793965819565328	0.972759153021524
del46_16q24.3 	713	0.793975617890034	0.972759153021524
amp11_5q31.3  	772	0.813848200158424	0.972759153021524
amp5_2q11.2  	717	0.820499798615466	0.972759153021524
del10_3q29    	717	0.820499798615466	0.972759153021524
del57_19q13.42	768	0.840509930199713	0.972759153021524
del13_4q13.2  	768	0.840529252152647	0.972759153021524
del15_4q35.2  	720	0.840530345638123	0.972759153021524
del61_21q22.3 	720	0.840530345638123	0.972759153021524
amp20_12q13.2 	767	0.847230888376018	0.972759153021524
del37_13q11   	722	0.853923753430714	0.972759153021524
del31_10q23.31	722	0.853942493115603	0.972759153021524
del14_4q13.2  	724	0.867390291470055	0.972759153021524
amp4_2p25.1  	764	0.867396987969606	0.972759153021524
del4_1q31.3  	762	0.880887267547507	0.972759153021524
del40_14q32.33	760	0.894417691542836	0.972759153021524
del1_1p36.21 	729	0.901192409259731	0.972759153021524
amp3_1q21.2  	730	0.907976155508148	0.972759153021524
del6_2p25.3  	730	0.907976155508148	0.972759153021524
amp17_10q26.13	756	0.921560759446518	0.972759153021524
amp6_2q14.1  	756	0.921561302862496	0.972759153021524
del36_12q24.33	734	0.935169739064988	0.976092403448238
del5_1q44    	752	0.948796962656438	0.976092403448238
del21_7p22.1  	750	0.962439180074056	0.976092403448238
del16_5q13.2  	749	0.969263242164211	0.976092403448238
del59_21p11.2 	740	0.976092403448238	0.976092403448238
