HR	lower_CI	upper_CI	z_scores	p_values	FDR
del22_7q22.1  	0.283259464214303	1.3274495427906	0.359645184987011	0.787608109433005	0.43092596976643	0.780918533388326
amp6_2q14.1  	0.292513738147479	1.33979114268577	0.372579296380592	0.785104650175394	0.432392213501395	0.780918533388326
del16_5q13.2  	-0.384997557679834	0.680452298084928	0.501692952009343	-0.767396783506468	0.442845640346537	0.780918533388326
del44_16p13.11	0.300890017606887	1.35106074047294	0.396597802008524	0.758677975730233	0.448045214914639	0.780918533388326
del13_4q13.2  	0.422785795373184	1.52620734027623	0.562289343733607	0.751900778638063	0.452110729856399	0.780918533388326
del62_22q11.21	-0.210439877567035	0.81022776655359	0.312010407868609	-0.674464287920976	0.500016182767991	0.836208287627005
del11_4p16.3  	0.340737687554264	1.40598438528381	0.507217617640834	0.671778100175423	0.501724972576203	0.836208287627005
del10_3q29    	0.138724296610133	1.14880732626366	0.219198233925087	0.632871415640798	0.526817615540539	0.860311749049368
amp13_7q34    	0.112438548534029	1.11900349039499	0.187588910250684	0.599388036231842	0.548914153126605	0.860311749049368
del20_6q27    	-0.262503898253892	0.769123366124571	0.440733256515739	-0.59560719408638	0.551437669560045	0.860311749049368
amp9_4p16.3  	-0.257184645847027	0.773225427719385	0.432860289152371	-0.59415162880995	0.552410702021173	0.860311749049368
del52_17q21.31	-0.144923854021211	0.865088163587779	0.253090608202476	-0.572616483284396	0.566904396598673	0.865548817220421
del14_4q13.2  	0.274280863292572	1.3155842496782	0.491216730418478	0.558370361406272	0.576591507323565	0.865548817220421
del17_5q35.3  	-0.218188341200325	0.803974005976902	0.404002682733751	-0.54006656521169	0.589151127489946	0.865548817220421
amp32_20q13.33	0.177085240073207	1.19373284266541	0.338892859333487	0.522540487933229	0.601294064017962	0.865548817220421
amp11_5q31.3  	-0.121601284331643	0.885501361393192	0.232733829688394	-0.522490797725685	0.601328651963661	0.865548817220421
del26_8q21.2  	0.150245199749382	1.16211915912271	0.305239381002163	0.492220889899907	0.622563198287629	0.871994180716083
del42_15q11.2 	0.181581689367333	1.19911248744935	0.379712577205804	0.478208256106606	0.632501986844717	0.871994180716083
amp19_12p13.33	0.156210766217497	1.16907257813046	0.327467584667995	0.477026654030116	0.63334314178326	0.871994180716083
del54_19p13.3 	0.314809797120345	1.36999870847464	0.69577356222524	0.452460131013764	0.65093753677696	0.883415228483018
del43_15q14   	0.25394793092055	1.28910468002627	0.619202887376026	0.410120715032024	0.681717397615933	0.886935137100801
del49_17p11.2 	0.181297870678849	1.19877220520733	0.44922340201496	0.403580645767006	0.686521120309555	0.886935137100801
amp17_10q26.13	0.0781956081683565	1.08133415577772	0.198937661411903	0.393065886134308	0.694270819348414	0.886935137100801
del45_16q22.1 	-0.181245492865414	0.834230535910875	0.4700870325361	-0.385557312414261	0.699824552957402	0.886935137100801
amp18_11q14.1 	-0.138819835483404	0.870384826794651	0.373013283729583	-0.372157886966946	0.709775299011494	0.886935137100801
amp7_2q31.2  	0.116748753151775	1.12383703370384	0.314397224852441	0.371341551143049	0.710383153494289	0.886935137100801
amp5_2q11.2  	-0.127156073484601	0.880596224150177	0.35400478807697	-0.35919308937978	0.719450646027775	0.886935137100801
del37_13q11   	0.134414409579031	1.14386675077572	0.386811035975267	0.347493729697064	0.728220428356447	0.886935137100801
del53_18q23   	0.161755873474359	1.17557321768211	0.488277879524744	0.331278315601356	0.740434269084	0.890395640037721
del46_16q24.3 	0.157747366520355	1.17087035628758	0.512167203319313	0.307999742072525	0.758082528601601	0.900223002714401
del61_21q22.3 	0.125435422905259	1.13364195929251	0.479522225245811	0.261584169202916	0.793642050297842	0.930814750349321
del60_21q11.2 	-0.106173419956508	0.899268683416656	0.484371816203469	-0.219198178764199	0.826495674124126	0.942922770105284
del15_4q35.2  	0.113880422362446	1.12061811600517	0.52808690972455	0.215647122216769	0.82926282166367	0.942922770105284
del50_17q12   	0.0794220860265525	1.08266120180703	0.384248804097546	0.206694426058357	0.836248510765848	0.942922770105284
del40_14q32.33	-0.0828990085094446	0.920444099547935	0.420371408129542	-0.197204203012538	0.843667741673149	0.942922770105284
del29_9q34.13 	-0.0911521718614518	0.912878785865168	0.561299275632605	-0.162394957233323	0.87099484167624	0.953422469487962
del31_10q23.31	0.0719439489434759	1.07459511018448	0.450554740687829	0.159678597174772	0.873134261531081	0.953422469487962
del32_11p15.5 	-0.0787688507172344	0.924253540298494	0.599856917778967	-0.131312732057645	0.895527920277983	0.966763095754641
amp3_1q21.2  	-0.0255290240993005	0.974794086034804	0.28620866230521	-0.0891972447433355	0.928925155027665	0.969549048318969
del25_8p23.1  	0.0301374890838866	1.03059621994329	0.339619343111862	0.0887390241313789	0.929289318085289	0.969549048318969
del57_19q13.42	0.0301670778020789	1.03062671441556	0.365034870119207	0.0826416330917303	0.934136496059928	0.969549048318969
amp26_17p11.2 	-0.0172692532625637	0.982879005624695	0.287245269254692	-0.060120235599952	0.952059873434686	0.969549048318969
del47_17p11.2 	-0.0172692532625637	0.982879005624695	0.287245269254692	-0.060120235599952	0.952059873434686	0.969549048318969
del63_22q13.33	0.0283715287777124	1.02877783399845	0.556547545937846	0.0509777268533333	0.95934326886298	0.969549048318969
del28_9q33.3  	-0.0142369377790464	0.985863928178132	0.513123649720035	-0.0277456277581713	0.977865032008061	0.977865032008061
