estimate	p_values	FDR
del59_21p11.2 	30	0.0158369314901887	0.552539959496449
amp18_11q14.1 	296	0.0252738702090154	0.552539959496449
del23_8p23.1  	41	0.0264432242380688	0.552539959496449
del24_8p23.1  	44	0.0302315809141558	0.552539959496449
del30_10q11.22	44	0.030234514471563	0.552539959496449
del21_7p22.1  	287	0.0375927816835848	0.552539959496449
amp29_19q12   	51	0.0407134706997384	0.552539959496449
amp5_2q11.2  	280	0.0504131724385584	0.553990227208168
del60_21q11.2 	59	0.0569360049982447	0.553990227208168
del25_8p23.1  	60	0.0592505472614763	0.553990227208168
del32_11p15.5 	274	0.06414623683463	0.553990227208168
del39_14q11.2 	69	0.0839273600124411	0.664424933431825
amp32_20q13.33	73	0.097287207054751	0.710944974630873
amp2_1p34.2  	259	0.112294549007067	0.746334548059353
del27_9p24.3  	255	0.129070510718381	0.746334548059353
amp22_14q11.2 	82	0.133553836986617	0.746334548059353
amp16_9p24.2  	254	0.133554603336937	0.746334548059353
del5_1q44    	250	0.152704203686755	0.799838612881224
del8_3p26.3  	248	0.163030455626894	0.799838612881224
amp3_1q21.2  	247	0.168387076396047	0.799838612881224
del44_16p13.11	92	0.185247275770923	0.823649254373384
del51_17q21.31	93	0.190739827328573	0.823649254373384
del48_17p11.2 	100	0.235920910530852	0.829732096726689
del57_19q13.42	101	0.243220395153263	0.829732096726689
del36_12q24.33	101	0.243272465333673	0.829732096726689
del18_6p25.3  	102	0.250432425726697	0.829732096726689
del4_1q31.3  	231	0.272780583218188	0.829732096726689
amp14_8p11.1  	105	0.272790043963492	0.829732096726689
del6_2p25.3  	106	0.280537156213834	0.829732096726689
del43_15q14   	229	0.288428547124999	0.829732096726689
amp28_19p13.11	229	0.288432351669834	0.829732096726689
del12_4p16.1  	108	0.296128909285821	0.829732096726689
amp21_13q33.1 	108	0.296475031231931	0.829732096726689
del56_19q13.42	110	0.313008590366135	0.829732096726689
amp31_20p13   	225	0.321499745654265	0.829732096726689
amp27_17q25.3 	224	0.330138924286265	0.829732096726689
del10_3q29    	112	0.330138924286265	0.829732096726689
del46_16q24.3 	114	0.347863753697498	0.829732096726689
del22_7q22.1  	221	0.35694893711776	0.829732096726689
amp19_12p13.33	116	0.366182160989368	0.829732096726689
del49_17p11.2 	117	0.375529981503069	0.829732096726689
del13_4q13.2  	219	0.375557297824196	0.829732096726689
del40_14q32.33	117	0.375562949044712	0.829732096726689
del35_12p13.31	218	0.385090725830245	0.831445885315301
amp4_2p25.1  	121	0.414548725290814	0.875158420058386
del58_20p13   	212	0.445298291784791	0.919637776512068
del42_15q11.2 	129	0.499331117180211	0.955658709572889
del3_1p11.2  	130	0.510537361275534	0.955658709572889
amp11_5q31.3  	131	0.521880445684688	0.955658709572889
amp23_14q32.33	131	0.521880445684688	0.955658709572889
del41_15q11.2 	132	0.533345111448411	0.955658709572889
amp1_1p36.33 	132	0.533348341657072	0.955658709572889
del62_22q11.21	134	0.556652204342489	0.955658709572889
del16_5q13.2  	136	0.580442518333478	0.955658709572889
amp26_17p11.2 	196	0.629428529054448	0.955658709572889
del47_17p11.2 	196	0.629428529054448	0.955658709572889
amp17_10q26.13	141	0.641939741701602	0.955658709572889
amp13_7q34    	141	0.641942369283405	0.955658709572889
del63_22q13.33	195	0.641943026169838	0.955658709572889
del38_13q14.2 	194	0.654545979366962	0.955658709572889
del28_9q33.3  	194	0.654556812119115	0.955658709572889
del19_6p22.1  	144	0.680086586542966	0.955658709572889
amp20_12q13.2 	145	0.692992263644601	0.955658709572889
del45_16q22.1 	145	0.692992263644601	0.955658709572889
del17_5q35.3  	146	0.705975989878113	0.955658709572889
amp25_15q26.3 	188	0.732232048723605	0.955658709572889
del53_18q23   	188	0.732232048723605	0.955658709572889
amp6_2q14.1  	187	0.745474741496474	0.955658709572889
del26_8q21.2  	187	0.745475226208994	0.955658709572889
del33_11p14.2 	149	0.745475226208994	0.955658709572889
del14_4q13.2  	186	0.758783903707178	0.955658709572889
del7_2q37.3  	186	0.758794047635875	0.955658709572889
amp10_5p15.33 	185	0.772184821772018	0.955658709572889
del9_3p12.1  	184	0.78564379302637	0.955658709572889
del11_4p16.3  	184	0.78564379302637	0.955658709572889
del2_1p36.11 	183	0.79915938998921	0.955658709572889
del1_1p36.21 	153	0.799165593740542	0.955658709572889
del34_11q11   	153	0.79916675687993	0.955658709572889
del20_6q27    	183	0.799167144588569	0.955658709572889
del29_9q34.13 	154	0.81275100166001	0.955658709572889
amp15_8q24.3  	181	0.826391097750348	0.955658709572889
del31_10q23.31	157	0.853826058371052	0.955658709572889
amp8_3q26.2  	178	0.867611888803432	0.955658709572889
del61_21q22.3 	158	0.86761214755547	0.955658709572889
amp7_2q31.2  	177	0.881438617342262	0.955658709572889
amp9_4p16.3  	159	0.881438617342262	0.955658709572889
amp12_6p21.33 	160	0.89529967455616	0.955658709572889
amp30_19q13.2 	160	0.895300495982415	0.955658709572889
del54_19p13.3 	176	0.895301317389338	0.955658709572889
del52_17q21.31	161	0.90917465417017	0.959684357179624
del55_19p12   	174	0.923118644632867	0.963695288352993
del50_17q12   	163	0.937063581306095	0.967620002435642
del37_13q11   	171	0.965007034661496	0.975276971490656
del15_4q35.2  	171	0.965010898106543	0.975276971490656
amp24_15q13.2 	170	0.979001898861484	0.979001898861484
