HR	lower_CI	upper_CI	z_scores	p_values	FDR
13q	1.4100748318865	1.10356922588026	1.80170938523026	2.74804745601813	0.00599513311831468	0.245800457850902
6p	1.21385516093092	1.01750516513173	1.44809520601094	2.15272740773693	0.0313401081714789	0.635103540628438
9q	1.31513723791326	1.0042916107026	1.72219496420577	1.99109002610366	0.0464709907776906	0.635103540628438
1p	0.780728371874948	0.58990027036099	1.03328786453599	-1.73097138388871	0.0834568684574261	0.855432901688617
2p	1.1793378988699	0.881224396457874	1.57830160547235	1.10949400192357	0.267217130551201	0.899263205192417
3p	1.14867661364054	0.832111738360139	1.58567401695952	0.842656332464366	0.399420675935511	0.899263205192417
4p	0.879947241316908	0.654921423588516	1.18229014903585	-0.848718890571409	0.396037732112705	0.899263205192417
5p	0.832365745246983	0.662630970030392	1.0455785575926	-1.57691242050463	0.114815678216715	0.899263205192417
5q	0.882054739101581	0.699560242862293	1.11215663084031	-1.06115366790542	0.288620071400175	0.899263205192417
7p	0.888706227451232	0.728618900030714	1.08396688402855	-1.16432423628333	0.244292638267074	0.899263205192417
7q	0.908837706651781	0.754155057236322	1.09524688471755	-1.00419119744632	0.315286464175767	0.899263205192417
8q	1.09077764439929	0.922493273638101	1.28976102430426	1.01633336645699	0.309470664645279	0.899263205192417
9p	1.11220247872569	0.849772209481416	1.45567758027585	0.774449572373368	0.438664978142642	0.899263205192417
10p	0.900439923451058	0.692224609231972	1.1712846450867	-0.781620317008868	0.434437743131071	0.899263205192417
12q	1.28049939960639	0.880256537804685	1.86272824111208	1.29298741109922	0.196015413155859	0.899263205192417
15q	1.13865962578626	0.863033229015589	1.5023126570394	0.918279950072931	0.358472321318633	0.899263205192417
16p	1.29766672177626	0.91522335040065	1.83992128267747	1.46268446843745	0.143553738004148	0.899263205192417
16q	1.17696566934069	0.845338328339024	1.63869085355258	0.964943775618782	0.334572973788874	0.899263205192417
17q	1.12966483106494	0.863394664119781	1.47805248697709	0.888976400288702	0.37401576319231	0.899263205192417
18q	1.17580365325222	0.873305709968095	1.5830816347826	1.06723914292697	0.28586386113205	0.899263205192417
2q	1.08261764249464	0.809213637139527	1.44839496771675	0.534522072994594	0.592980382175801	0.914885433848672
4q	1.0915994998177	0.780354204601619	1.52698538814251	0.511778535215931	0.608806014496652	0.914885433848672
6q	1.08700389303454	0.864971771490943	1.36603008608659	0.715632849122618	0.474218084595875	0.914885433848672
8p	1.06021202341532	0.87244458145779	1.28839075682746	0.58790266221452	0.556597629434245	0.914885433848672
11p	0.929720013549564	0.680537435713015	1.27014218209608	-0.457775015582084	0.647114087356378	0.914885433848672
14q	1.08121667456531	0.804134107932904	1.45377429688084	0.516919747879285	0.605212181586166	0.914885433848672
17p	1.08446534575773	0.807610868813885	1.45622741293302	0.53917320507203	0.589767347220289	0.914885433848672
19q	1.12425769585851	0.768257030129337	1.64522460208963	0.602900809370743	0.546574677521026	0.914885433848672
21q	1.08047733846044	0.778033575975436	1.50048958679311	0.461973948710947	0.644100002437824	0.914885433848672
1q	1.02147031192644	0.842694299453761	1.23817331958155	0.216408179663084	0.828669590885257	0.943762589619321
10q	1.03643861788926	0.77624918204976	1.38384043873084	0.242665921889861	0.808264208834929	0.943762589619321
11q	0.962460344824535	0.725083297758112	1.27754965287973	-0.264799712821838	0.791163758134406	0.943762589619321
12p	1.03165611797182	0.778658916006629	1.3668556589669	0.217108848245233	0.828123518523454	0.943762589619321
19p	1.08381212513568	0.720531048817902	1.63025413619334	0.386396431145429	0.699203092825214	0.943762589619321
20p	1.03274599524942	0.829063663090431	1.28646850439443	0.28747561198845	0.773748173015717	0.943762589619321
Xp	0.921513453306363	0.508419336880967	1.67024930608301	-0.269380250884459	0.787637082154928	0.943762589619321
Xq	0.946551774197857	0.50999389300407	1.75680586283013	-0.174086949247371	0.861797129582224	0.954964386834356
3q	0.990051413313065	0.725235174255442	1.35156406611071	-0.0629584802672072	0.949799566642415	0.986291095638135
18p	1.01119242342483	0.78088568685599	1.30942356148006	0.0844044186879886	0.932734894220098	0.986291095638135
20q	1.00394374839888	0.8098295027445	1.24458672663002	0.0359030643342646	0.971359652458993	0.986291095638135
22q	1.00205826120289	0.79256210045672	1.26693007180931	0.0171824090816692	0.986291095638135	0.986291095638135
