sample	arm	tcn	lcn	cn_length	arm_length	frac_of_arm	cn_state
X1326	1q	2	1	125455764.5	125455764.5	1	DIPLOID
X1326	2p	2	1	22852051	22852051	1	DIPLOID
X1326	2q	2	1	148113484	148113484	1	DIPLOID
X1326	3p	2	1	33624916	33624916	1	DIPLOID
X1326	3q	2	1	102534677	105641977	0.97	DIPLOID
X1326	4p	2	1	35724306	35724306	1	DIPLOID
X1326	4q	2	1	137412794	137412794	1	DIPLOID
X1326	5p	2	1	43090653.5	43090653.5	1	DIPLOID
X1326	5q	2	1	132892123.5	132892123.5	1	DIPLOID
X1326	6p	2	1	59085811	59085811	1	DIPLOID
X1326	7q	2	1	66722962	66722962	1	DIPLOID
X1326	8p	2	1	44788804.5	44788804.5	1	DIPLOID
X1326	8q	2	1	79772595.5	97403810.5	0.82	DIPLOID
X1326	9p	2	0	44441996.5	44441996.5	1	CNLOH
X1326	9q	2	0	93766618.5	93766618.5	1	CNLOH
X1326	10p	2	1	39397701.5	39397701.5	1	DIPLOID
X1326	10q	2	1	93018789.5	93018789.5	1	DIPLOID
X1326	11p	2	1	49661211	49661211	1	DIPLOID
X1326	11q	2	1	82234986	82234986	1	DIPLOID
X1326	12p	2	1	27917629.5	27917629.5	1	DIPLOID
X1326	12q	2	1	97256816.5	97256816.5	1	DIPLOID
X1326	13q	1	0	95660000	96152300	0.99	HETLOSS
X1326	14q	1	0	88244708	88317608	1	HETLOSS
X1326	15q	3	1	39634600	39634600	1	GAIN
X1326	16p	2	1	34996213.5	34996213.5	1	DIPLOID
X1326	17p	1	0	24459967.5	24459967.5	1	HETLOSS
X1326	18p	2	1	18113652.5	18113652.5	1	DIPLOID
X1326	18q	2	1	62086147.5	62086147.5	1	DIPLOID
X1326	20p	2	1	25572990	25572990	1	DIPLOID
X1326	20q	2	0	31468740	35974350	0.87	CNLOH
X1326	21q	2	1	33296527	34779552	0.96	DIPLOID
X1326	22q	1	0	36677777	36677777	1	HETLOSS
X1326	23p	2	1	57899860.5	57899860.5	1	DIPLOID
X1326	23q	2	1	95516696.5	95516696.5	1	DIPLOID
