HR	lower_CI	upper_CI	z_scores	p_values	FDR
19q	1.20957227116894	1.05839528948524	1.38234277279556	2.79310858134946	0.00522041653899097	0.21403707809863
10q	1.31728982687236	1.01579715947133	1.70826672608981	2.07816146622315	0.0376944899029524	0.386368521505262
18p	0.823182791925648	0.687613069466345	0.985481427001397	-2.11925352306845	0.0340690471797695	0.386368521505262
20p	1.17543272371669	1.0096684228542	1.36841170498164	2.08402290956935	0.0371580834263941	0.386368521505262
3p	1.25268702213806	0.979138948408046	1.60265790466663	1.79225292138181	0.0730924608766991	0.599358179188933
6p	0.882474918404472	0.744456356982938	1.04608144494739	-1.44079191594027	0.149643477988791	0.65822183134778
8q	1.09090027719768	0.965589167794535	1.23247386619731	1.39750168213905	0.162262761170185	0.65822183134778
10p	1.13621278607162	0.944929174376812	1.36621826295504	1.35771168614404	0.174555187185089	0.65822183134778
11q	1.1547538313991	0.937246162959606	1.42273872524604	1.35131015281287	0.176596101093307	0.65822183134778
13q	1.14568743750421	0.947639306021918	1.38512585549569	1.40455224075571	0.160154466898605	0.65822183134778
20q	1.1270509626487	0.967980505656368	1.31226183273809	1.54074160599753	0.123379686402456	0.65822183134778
9q	1.1661337276637	0.913186634140264	1.48914561378257	1.23199774549682	0.217949926291299	0.744662248161939
2q	1.19294665850341	0.861661939540022	1.65160101047768	1.0629252244623	0.287815862854079	0.759187081992624
3q	1.09143690951879	0.920701650755213	1.29383337857905	1.00807047254923	0.313420631676997	0.759187081992624
4q	1.12400779670836	0.878812658438826	1.43761416603347	0.931067973749461	0.351818403850241	0.759187081992624
8p	1.09184653682157	0.932743775859911	1.27808824976635	1.09351159550659	0.274169240672398	0.759187081992624
12p	1.0647335488827	0.934541992000322	1.21306216287814	0.942607024851488	0.345881945314753	0.759187081992624
18q	0.909926010596481	0.750505318713013	1.10321049580281	-0.960482883143024	0.336812241644062	0.759187081992624
19p	1.06761323437964	0.931249321172616	1.22394507282683	0.938369201888395	0.348054707599931	0.759187081992624
2p	1.10514033054408	0.86351125920385	1.41438242660684	0.794186218764533	0.427087030182303	0.761329053803235
7p	0.921501601914556	0.75737733227757	1.12119173117777	-0.816896908494681	0.413987344668563	0.761329053803235
12q	1.08126145401113	0.901245170942897	1.29723450357809	0.840875788285367	0.400417523509652	0.761329053803235
22q	1.10255281410855	0.86780252379418	1.40080568397494	0.79921624589447	0.424165033396848	0.761329053803235
4p	1.07850106288593	0.866335819690597	1.34262547641339	0.676171953946339	0.498931476922838	0.781593762733579
16q	1.0805428757082	0.855928761941622	1.36410056322348	0.651524313043864	0.51470808765382	0.781593762733579
Xp	0.907471870370863	0.682440639298612	1.20670597278726	-0.667743444780869	0.504297372848592	0.781593762733579
Xq	1.11642419012393	0.814426342575587	1.53040601357784	0.684372505224248	0.493739973303821	0.781593762733579
1q	0.935112292860598	0.745377355943387	1.17314403675743	-0.579829192628933	0.56202980914194	0.794593868097226
5p	0.957070859612386	0.828244200026465	1.10593545996449	-0.594863111819119	0.551934976684455	0.794593868097226
17q	1.05439763856557	0.865135629194	1.28506368561934	0.524764022838322	0.599747244522104	0.819654567513543
1p	1.02483607566752	0.786165522106578	1.33596418623814	0.181363340895983	0.856082391398736	0.948631839117518
5q	1.03371569099586	0.832118795070585	1.28415333981298	0.29958521841037	0.764493560587182	0.948631839117518
6q	1.02124082945561	0.843583256629955	1.23631286366875	0.215552249929895	0.829336779760453	0.948631839117518
9p	0.982357584405712	0.813904629031909	1.1856750646415	-0.185459325673913	0.852868780213529	0.948631839117518
14q	1.03974789229962	0.813675647983621	1.32863221631435	0.311602034071959	0.755342988191418	0.948631839117518
16p	0.974494357784185	0.805770873952683	1.17854750531598	-0.266352267478394	0.789967922770508	0.948631839117518
17p	0.954787665845603	0.733743371641528	1.2424227898801	-0.344360351225848	0.730575302620007	0.948631839117518
11p	1.0160536705077	0.807877538290118	1.27787320778491	0.13614774730877	0.891704482019626	0.962102204284334
7q	1.00869617282733	0.807648372177536	1.25979077545004	0.0763449816479732	0.93914464006341	0.962623256064995
21q	0.989919358110282	0.796038461820661	1.23102134200928	-0.0911015724856688	0.927411883177859	0.962623256064995
15q	0.995858194925073	0.77289174228111	1.28314677224061	-0.032093654570451	0.97439736372452	0.97439736372452
