HR	lower_CI	upper_CI	z_scores	p_values	FDR
amp32_15q26.3 	1.09264447801414	2.98214988407137	0.355078411344965	3.07719208801071	0.00208960597874922	0.244483899513658
amp1_1q21.1  	0.655041459998536	1.92522233543693	0.318193712475313	2.05862477577824	0.0395301974446692	0.978251445895727
del73_xq28    	-1.13167118318936	0.322493859515574	0.598331425571859	-1.89137848159615	0.058573838955959	0.978251445895727
del27_8q21.2  	-0.503705377622805	0.604287393219958	0.268386374201379	-1.87679191658537	0.0605466187935657	0.978251445895727
del5_2p23.3  	-0.722434357549907	0.485568768031583	0.401392130690276	-1.79982192552588	0.0718887607484188	0.978251445895727
amp23_11q13.1 	0.320531383519362	1.37785974179714	0.185571221691416	1.72726881139129	0.0841193977383905	0.978251445895727
del64_21p11.2 	0.692995058384749	1.99969577878959	0.438853066671189	1.57910496932673	0.114311982062834	0.978251445895727
amp27_12q14.3 	-0.435151474646401	0.647166630316691	0.282910673987663	-1.53812321222414	0.124018491446687	0.978251445895727
amp9_5p15.33 	-0.379953372414721	0.683893296761947	0.265962923327963	-1.4285952630555	0.15312059644063	0.978251445895727
del37_12p13.31	0.406196727256045	1.50109783026967	0.296924982662745	1.36801128558931	0.171308543573221	0.978251445895727
del48_16q24.3 	0.778976786914779	2.17924129610428	0.577494714715533	1.34888989814997	0.177372333411879	0.978251445895727
del60_19q13.42	-0.658673634451225	0.517537323130888	0.497248277167076	-1.32463733852196	0.185291465462553	0.978251445895727
del59_19q13.2 	-0.50761695774751	0.60192829157852	0.383392916694098	-1.32401235297868	0.185498942159566	0.978251445895727
del24_7q22.1  	0.409451335232129	1.50599127404205	0.309356384439382	1.32355870390113	0.185649647800029	0.978251445895727
amp5_3q25.1  	-0.549217275415556	0.577401579963576	0.423669617934816	-1.2963338699922	0.194860484449858	0.978251445895727
del34_11p15.5 	0.691394161237559	1.99649703263704	0.555854250279679	1.24384073862831	0.213558183542712	0.978251445895727
del2_1p36.21 	-0.49257331663702	0.611051939146486	0.422430723983697	-1.16604519669367	0.243596172409655	0.978251445895727
del69_22q13.33	0.632344544845106	1.88201788601436	0.546057282268639	1.15801870129445	0.246856404729922	0.978251445895727
del71_xp11.23 	-0.794323557880104	0.451886806829651	0.698585835352306	-1.13704503825148	0.25551945831079	0.978251445895727
del20_6q25.1  	0.843731771095747	2.3250272771912	0.747781452033918	1.12831331774926	0.259187621032201	0.978251445895727
amp31_15q25.3 	0.310265121057331	1.36378663476128	0.278522264849294	1.11396882839945	0.265292559621716	0.978251445895727
del66_21q22.3 	-0.915070269902476	0.400488482815388	0.825787622148481	-1.10811817149996	0.267810784141974	0.978251445895727
del62_20q13.33	0.406496498474506	1.50154788364844	0.381400495491239	1.0657996077088	0.286514238295174	0.978251445895727
amp13_6p22.2  	0.275031026588243	1.31657152295646	0.262222343240495	1.04884665124055	0.29424870240924	0.978251445895727
amp15_7q31.2  	0.294605498170528	1.34259659738333	0.288961953304363	1.01953040807494	0.307951224582841	0.978251445895727
amp30_14q13.3 	0.196816389500775	1.2175204706402	0.195928528163885	1.00453155722248	0.315122468348734	0.978251445895727
del9_2q37.3  	0.50583032219595	1.65836192366684	0.504808340678489	1.00202449412006	0.316331762979717	0.978251445895727
amp42_21q11.2 	-0.447067662105646	0.639500636851248	0.446509726917648	-1.00124954766798	0.316706177759412	0.978251445895727
amp22_10q25.1 	-0.440117824243439	0.643960542449339	0.440997783155736	-0.998004618286287	0.318277119198292	0.978251445895727
del35_11q14.3 	0.215770880919907	1.24081805133898	0.225001413271415	0.958975669453357	0.337571002374568	0.978251445895727
del10_3p21.1  	-0.448257260029044	0.638740340534758	0.475597114622166	-0.942514675231279	0.345929201321057	0.978251445895727
del50_17p11.2 	-0.932180609909406	0.393694280022693	0.996957742337945	-0.935025197480656	0.349775313990947	0.978251445895727
amp39_19q13.12	0.27560414618215	1.3173262921589	0.304203351637241	0.905986553727405	0.364942969528439	0.978251445895727
del61_20p11.21	0.529845146868554	1.69866924399916	0.585997568026846	0.904176358022497	0.365901894316608	0.978251445895727
amp17_8p23.1  	0.195172844564017	1.21552106454224	0.216570471249269	0.901197856929334	0.36748313021749	0.978251445895727
amp18_8q24.13 	0.184592104669071	1.20272775302517	0.208319808503512	0.886099627275529	0.375563843876849	0.978251445895727
del51_17q11.2 	-0.390675177986807	0.676599894889334	0.441178486413396	-0.885526357286455	0.375872810454042	0.978251445895727
amp11_5q22.3  	0.361670039037084	1.43572513054846	0.416503326101901	0.868348501372109	0.385203578088768	0.978251445895727
del21_6q27    	0.561204784754646	1.75278295490132	0.657998491039655	0.852896765565416	0.39371655552031	0.978251445895727
del4_1q42.13 	0.312266621449143	1.36651898773572	0.38068643408372	0.820272522189405	0.412060767066031	0.978251445895727
del47_16q23.1 	0.284955278168772	1.32970256005825	0.374312971890177	0.761275455482683	0.446492557578507	0.978251445895727
del38_12q24.33	-0.304420387042545	0.737550744493328	0.403455445940765	-0.754532848931328	0.450529328389178	0.978251445895727
del23_7p11.2  	-0.442006599797763	0.642745393451923	0.589485835278694	-0.749817168361295	0.453364827203543	0.978251445895727
amp24_11q14.2 	0.198382549957713	1.21942879703943	0.268397446905526	0.739137246814208	0.459823661553391	0.978251445895727
amp3_2q31.2  	0.227077270942404	1.254926833573	0.311538294274555	0.728890396832833	0.466068709515862	0.978251445895727
del15_5p15.33 	-0.172909885947207	0.841213416579403	0.238110113560434	-0.726176151704371	0.467730789877464	0.978251445895727
