estimate	std_error	t_value	p_values	r_sq	FDR
1q	1.22847311721852e-15	1.41313648678284e-16	8.69323755142203	2.87285770623424e-11	1	9.480430430573e-10
10q	-1.40350863843424e-15	1.82618585523743e-16	-7.6854644033576	8.63446626058259e-10	1	1.42468693299613e-08
12p	1.87358342182383e-15	3.24601899546099e-16	5.77194226048498	6.35394150932683e-07	1	6.98933566025952e-06
4q	-3.1241535522452e-15	5.59277302096229e-16	-5.58605461107674	1.20268714702577e-06	1	9.92216896296257e-06
18q	-2.38067724136969e-15	5.82874325643622e-16	-4.08437485857847	0.00017481367143828	1	0.00115377023149265
20q	2.31099874950325e-15	6.7021859043883e-16	3.44812689840505	0.00121782798359129	1	0.00587415153101767
20p	-1.08393487807211e-15	3.150677180537e-16	-3.44032351130102	0.00124603214294314	1	0.00587415153101767
11q	-1.19033410362577e-15	4.9054165041303e-16	-2.42657091935724	0.0192192978959069	1	0.0646426056138791
11p	-2.34613759237567e-15	9.6812012305579e-16	-2.42339513093714	0.0193684520386812	1	0.0646426056138791
14q	-1.10289253898819e-15	4.55976922575428e-16	-2.41874639786347	0.0195886683678421	1	0.0646426056138791
8p	-5.46576828518226e-16	2.57441736850978e-16	-2.1231088447582	0.0391565427731679	1	0.117469628319504
8q	-5.14242364805473e-16	2.5845332623303e-16	-1.98969141663054	0.0525889910124847	1	0.144619725284333
3p	-4.94457323063327e-16	2.69097593972507e-16	-1.83746467504219	0.0726056375881416	1	0.17334442126898
5p	1.28974635660718e-15	7.04287731077337e-16	1.83127761523586	0.073540057508052	1	0.17334442126898
18p	1.35030073316906e-15	8.00493396848151e-16	1.68683556727102	0.098406301700213	1	0.214017966679686
2p	-1.34311515101736e-15	8.33628206796032e-16	-1.61116807237064	0.113984482097166	1	0.214017966679686
2q	-2.95916131266494e-15	1.84510010653199e-15	-1.60379445114602	0.115604352935429	1	0.214017966679686
22q	2.38262379622594e-15	1.49036194323391e-15	1.59868802812821	0.116737072734374	1	0.214017966679686
16p	-7.26113192365363e-16	5.20162653469944e-16	-1.39593488214032	0.169435408650037	1	0.294282551865853
17p	-2.44329823974112e-16	1.84961129787489e-16	-1.32097930119066	0.193042155193325	1	0.318519556068986
6p	-2.20274292861428e-15	1.80868720023279e-15	-1.2178683679139	0.229484252129662	1	0.359655877957736
17q	-8.34058839635508e-16	7.00312656276196e-16	-1.1909806743612	0.239770585305157	1	0.359655877957736
22p	1.02276759871242e-15	1.06550406522222e-15	0.959890846121845	0.3421286381638	1	0.490880219974148
4p	2.87876450091065e-16	3.41277170459164e-16	0.84352683100293	0.403299087465154	1	0.554536245264587
21p	-3.68311697543502e-16	4.88789802605703e-16	-0.75351755617662	0.454978633485566	1	0.600571796200947
9p	4.88082177299577e-16	7.6082002786059e-16	0.641521200055753	0.524367983869574	1	0.665543979526767
3q	6.17505212962266e-16	1.08325662633874e-15	0.570045174844072	0.571420891534285	1	0.698403311875237
13q	1.2007885536338e-16	2.60277311775323e-16	0.461349683321745	0.646721937933389	1	0.762207998278637
19q	-5.14730232441359e-16	1.34504592837407e-15	-0.382685989811202	0.703715225451214	1	0.800779394478968
9q	-3.47400448346739e-16	1.26151844950771e-15	-0.275382772627945	0.784255441120293	1	0.862680985232323
1p	2.83100940509538e-16	1.50327641652152e-15	0.188322611462643	0.851452115028369	1	0.894534740614591
6q	1.60737765499452e-16	9.57558506354837e-16	0.167862083029617	0.867427627262633	1	0.894534740614591
16q	-4.65661541252013e-17	1.14267083840718e-15	-0.0407520281082102	0.967669950251575	1	0.967669950251575
