estimate	p_values	FDR
del16_5p14.3  	330	0.711435865930012	0.977658149559434
del53_18p11.21	328.5	0.733367191346184	0.977658149559434
amp5_3q25.1  	293	0.742923542614005	0.977658149559434
del1_1p36.33 	328	0.742923542614005	0.977658149559434
del58_19p12   	293	0.742923542614005	0.977658149559434
amp43_21q22.11	327	0.75756528387919	0.977658149559434
del55_18q23   	294	0.75756528387919	0.977658149559434
del56_19p13.2 	294	0.75756528387919	0.977658149559434
amp20_9q33.2  	326	0.772292927611553	0.977658149559434
del21_6q27    	295	0.772292927611553	0.977658149559434
del12_3q29    	325.5	0.777702941390412	0.977658149559434
amp21_10q21.2 	296	0.78710155153551	0.977658149559434
amp29_14q11.2 	296	0.78710155153551	0.977658149559434
del65_21q22.3 	325	0.78710155153551	0.977658149559434
del38_12q24.33	297	0.801986148851404	0.977658149559434
del5_2p23.3  	298	0.816941633442027	0.977658149559434
del7_2q14.3  	298	0.816941633442027	0.977658149559434
amp3_2q31.2  	299	0.831962844733973	0.977658149559434
del40_14q11.2 	321	0.84559185689577	0.977658149559434
del41_15q11.1 	321	0.84559185689577	0.977658149559434
amp38_19q12   	320	0.862181465133362	0.977658149559434
del3_1p11.2  	319.5	0.868554960584417	0.977658149559434
del25_7q35    	302	0.876240435703643	0.977658149559434
amp15_7q31.2  	302	0.876249278872933	0.977658149559434
del61_20p11.21	319	0.877368228984647	0.977658149559434
amp7_4q28.1  	304	0.907869646538011	0.977658149559434
del6_2p11.2  	317	0.907869646538011	0.977658149559434
del33_10q26.3 	304	0.907869646538011	0.977658149559434
amp13_6p22.2  	316	0.923173355212952	0.977658149559434
amp24_11q14.2 	305	0.923173355212952	0.977658149559434
del19_6p21.33 	305	0.923173355212952	0.977658149559434
del49_17p11.2 	315.5	0.928521277959461	0.977658149559434
del31_9q34.13 	315	0.937608895588398	0.977658149559434
del54_18p11.21	306	0.938505037177551	0.977658149559434
amp10_5p13.2  	307	0.953859133672096	0.977658149559434
del36_11q25   	314	0.953859133672096	0.977658149559434
del63_20q13.33	314	0.953859133672096	0.977658149559434
amp25_12p12.1 	313.5	0.961186854279284	0.977658149559434
amp34_16q13   	308	0.969230062063232	0.977658149559434
del67_22q11.21	310	1	1
